# From /Users/Daniela/Documents/CCG/data_sets_GUs/analysis/scripts/connectivity_from_gufiles_permissive_enx_v1.pl on Fri Nov 23 06:54:09 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/v22/connectivity/general_regulons_strong//complete_gus/
GU name	Total enzymes	Enzymes	Total connected enzymes	Connected enzymes	Total components	Components	Total Enzymatic reactions	Total transport reactions	Connectivity
PurR	12	PurN,PyrC,GlyA,CarB-CarA,PurH,UbiX,PurF,PurM,PurD,PurB,PurA,PurC,	11	PyrC,PurN,GlyA,CarB-CarA,PurH,PurM,PurF,PurD,PurA,PurB,PurC,	4	*re26,*re53,*re19,re20,re21,re54,re41,re39,re25,re28,re29,re43,re35,re34,re32,re37,re55,re44,re48,re56,re57,re46,re51,*re27,*	20	0	0.7
PutA	2	PutP,PutA,	2	PutA,PutP,	2	*re4,re7,re9,re5,*re8,*	4	2	0.7
PuuR	6	PuuC,PuuB,PuuD,PuuP,PuuA,PuuE,	6	PuuC,PuuB,PuuD,PuuP,PuuA,PuuE,	2	*re11,re16,re18,re13,re20,re14,re9,re22,*re15,*	9	1	0.9
QseB	0		0		0	*	0	0	-0.0
RbsR	6	PurH,RbsA-RbsC-RbsB,RbsD,PurD,RbsK,Add,	6	PurH,RbsA-RbsC-RbsB,RbsD,PurD,RbsK,Add,	3	*re20,re24,re29,re26,*re11,re12,*re14,re28,re16,re17,*	8	1	0.8
RcdA	1	CsgE-CsgG,	0		1	*re15,*	1	1	0.0
RclR	0		0		0	*	0	0	-0.0
RcnR	1	RcnA,	0		2	*re5,*re6,*	2	2	0.0
RcsAB	2	Wzc,Wzb,	2	Wzc,Wzb,	1	*re19,re21,*	2	0	1.0
RcsB	2	GadA,OsmC,	0		2	*re22,*re19,*	2	0	0.0
RcsB-BglJ	2	BglF,BglB,	2	BglF,BglB,	1	*re10,re11,re12,re13,re8,re6,re7,*	7	4	1.0
RelB	1	RelE,	0		1	*re8,*	1	0	0.0
RelB-RelE	1	RelE,	0		1	*re8,*	1	0	0.0
RhaR	0		0		0	*	0	0	-0.0
RhaS	4	RhaT,RhaA,RhaD,RhaB,	4	RhaA,RhaD,RhaB,RhaT,	3	*re18,re9,*re11,re13,re19,re8,*re17,*	6	2	0.7
Rob	4	Zwf,AcrA-TolC-AcrB,AcrD-AcrA-TolC,FumC,	0		8	*re30,*re16,*re22,*re13,*re18,*re17,*re19,*re15,*	8	6	0.0
RstA	1	CsgE-CsgG,	0		1	*re10,*	1	1	0.0
RutR	10	GloA,RutB,NemA,RutA,RutD,RutC,RutE,CarB-CarA,RutG,FepC-FepD-FepG-FepB,	7	RutG,CarB-CarA,RutC,RutD,RutE,RutA,RutB,	4	*re31,*re25,*re19,re20,re21,re43,re38,re37,re34,re35,re39,re48,re41,re45,*re29,*	15	2	0.5
SdiA	0		0		0	*	0	0	-0.0
SgrR	3	SetA,AlaC,ThiQ-ThiP-TbpA,	0		3	*re13,*re11,*re19,*	3	2	0.0
SlyA	9	PaaJ,PaaI,PaaF,PaaG,PaaH,CasA-CasB-CasC-CasD-CasE,PaaK,PaaE-PaaA-PaaC-PaaB,GspO,	7	PaaH,PaaK,PaaE-PaaA-PaaC-PaaB,PaaJ,PaaI,PaaF,PaaG,	3	*re62,*re67,re76,re87,re80,re81,re83,re74,re78,re84,re86,*re40,*	11	0	0.6
SoxR	1	FumC,	0		1	*re5,*	1	0	0.0
SoxS	16	RibA,SodA,WaaZ,Fpr,NfsB,AcnA,Zwf,RimK,OmpN,NfsA,AcrD-AcrA-TolC,AcrA-TolC-AcrB,YdbK,PtsG-Crr,WaaY,FumC,	6	FumC,PtsG-Crr,YdbK,Zwf,AcnA,Fpr,	18	*re48,*re41,*re37,*re33,re34,re90,re92,re91,re50,*re81,*re43,*re39,*re40,*re42,*re77,*re83,*re47,re87,*re69,re70,re89,*re60,*re58,*re62,*re74,*re72,*	23	9	0.2
StpA	1	Fau,	0		1	*re4,*	1	0	0.0
SutR	2	TcyN-TcyL-TcyJ,CysE,	0		7	*re17,*re7,*re19,*re15,*re20,*re18,*re16,*	7	6	0.0
TdcA	5	TdcE,TdcD,TdcG,TdcC,TdcB,	5	TdcE,TdcD,TdcG,TdcC,TdcB,	1	*re10,re11,re15,re12,re13,re16,re24,re20,re21,re25,re18,*	9	2	1.0
TdcR	5	TdcG,TdcC,TdcB,TdcE,TdcD,	5	TdcG,TdcB,TdcC,TdcE,TdcD,	1	*re10,re11,re15,re12,re13,re16,re24,re20,re21,re25,re18,*	9	2	1.0
TorR	4	TnaB,TnaA,TorA,TorC-TorA,	4	TnaA,TnaB,TorC-TorA,TorA,	2	*re10,re12,re11,re9,re14,*re18,re19,*	7	1	0.8
TreR	2	TreB-Crr,TreC,	2	TreB-Crr,TreC,	1	*re5,re7,*	2	1	1.0
TrpR	9	Mtr,AroL,TrpA-TrpB,TrpD,TrpA,AroH,TrpB,TrpE-TrpD,TrpC,	9	TrpA-TrpB,AroL,Mtr,TrpB,TrpD,AroH,TrpA,TrpC,TrpE-TrpD,	1	*re14,re38,re16,re39,re19,re24,re23,re20,re25,re28,re29,re33,re32,*	11	2	1.0
TtdR	2	TtdT,TtdA-TtdB,	2	TtdT,TtdA-TtdB,	1	*re11,re7,*	2	1	1.0
TyrR	9	AroP,TyrB,TyrA,FolA,Mtr,TyrP,AroG,AroL,AroF,	8	AroF,TyrP,AroG,AroL,FolA,TyrA,TyrB,AroP,	3	*re19,*re25,*re13,re36,re16,re37,re38,re20,re32,re28,re27,re39,re30,re31,re33,re21,re23,*	13	4	0.7
UhpA	1	UhpT,	0		4	*re6,*re5,*re3,*re4,*	4	4	0.0
UlaR	5	UlaC-UlaB-UlaA,UlaE,UlaG,UlaD,UlaF,	5	UlaC-UlaB-UlaA,UlaE,UlaG,UlaD,UlaF,	1	*re10,re20,re14,re16,re18,*	5	1	1.0
UvrY	2	LuxS,UhpT,	0		5	*re16,*re14,*re11,*re13,*re15,*	5	4	0.0
UxuR	3	GntP,UxuA,UxuB,	3	UxuB,UxuA,GntP,	2	*re12,re14,re8,*re9,*	4	2	0.8
XylR	3	XylG-XylH-XylF,XylB,XylA,	2	XylB,XylA,	3	*re16,*re13,*re10,re12,*	4	1	0.4
YdeO	3	AppC-AppB,AppA,TolC-MdtE-MdtF,	1	AppA,	4	*re22,re23,re24,re25,re26,*re46,*re29,*re21,*	8	2	0.2
YefM	1	YoeB,	0		1	*re6,*	1	0	0.0
YefM-YoeB	1	YoeB,	0		1	*re6,*	1	0	0.0
YhaJ	0		0		0	*	0	0	-0.0
YjjQ	0		0		0	*	0	0	-0.0
YpdB	0		0		0	*	0	0	-0.0
YqhC	2	DkgA,YqhD,	0		10	*re12,*re10,*re7,*re5,*re14,*re11,*re4,*re13,*re9,*re6,*	10	0	0.0
YqjI	1	YqjH,	1	YqjH,	1	*re4,re5,*	2	0	1.0
ZntR	1	ZntA,	0		1	*re3,*	1	1	0.0
ZraR	0		0		0	*	0	0	-0.0
Zur	1	ZnuC-ZnuB-ZnuA,	0		1	*re6,*	1	1	0.0
