# From /Users/Daniela/Documents/CCG/data_sets_GUs/analysis/scripts/connectivity_from_gufiles_permissive_enx_v1.pl on Wed May  9 22:37:24 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/connectivity/conformation/GUs_SRs/
GU name	Total enzymes	Enzymes	Total connected enzymes	Connected enzymes	Total components	Components	Total Enzymatic reactions	Total transport reactions	Connectivity
Fur-Fe2+	69	FumC,EntS-TolC,GarR,DapD,EntF,OppB-OppC-OppD-OppF-MppA,EntS,EntB,FhuC-FhuB-FhuD,RnpB,Fiu,Gnd,FhuE-ExbD-ExbB-TonB,FecE-FecC-FecD-FecB,FecA-ExbD-ExbB-TonB,MntP,AmtB,FeoB,GpmA,Ndh,EntH,Zwf,Lpd,SufS,OppC-OppD-OppF-OppB-OppA,RcnA,EntE,PyrC,SodA,EntB-EntD-EntF-EntE,FtnA,AceE-AceF-Lpd,GspO,SucA-SucB-Lpd,EntA,RNA:RnpB,Lpd-GcvP-GcvH-GcvT,DcuB,KatG,CyoD-CyoA-CyoB-CyoC,GarK,FumA,Fes,AceE,MetH,SucD-SucC,ExbD-ExbB-TonB-FhuA,ExbD-ExbB-TonB-FepA,EntD,CirA,Hmp,AspC,AceF,GarL,FepC-FepD-FepG-FepB,GarP,SucA,YqjH,FumB,OmpF,Map,MntH,GlnD,CyoE,NrdE-NrdF,SucB,KatE,GdhA,EntC,	59	FumC,EntS-TolC,GarR,DapD,EntF,EntS,EntB,RnpB,Fiu,Gnd,AmtB,FeoB,GpmA,Ndh,EntH,Zwf,Lpd,SufS,EntE,SodA,EntB-EntD-EntF-EntE,FtnA,AceE-AceF-Lpd,GspO,SucA-SucB-Lpd,EntA,RNA:RnpB,Lpd-GcvP-GcvH-GcvT,DcuB,KatG,CyoD-CyoA-CyoB-CyoC,GarK,FumA,Fes,AceE,MetH,SucD-SucC,ExbD-ExbB-TonB-FepA,CirA,EntD,Hmp,AspC,AceF,FepC-FepD-FepG-FepB,GarL,GarP,SucA,YqjH,FumB,OmpF,Map,MntH,GlnD,CyoE,NrdE-NrdF,SucB,KatE,GdhA,EntC,	36	*re338,*re372,*re371,*re163,re342,*re273,*re361,*re359,*re343,*re238,*re392,re393,*re365,*re388,*re344,*re320,*re208,*re173,*re313,*re353,*re358,*re241,*re368,*re367,*re142,re143,re144,re147,re146,re170,re192,re186,re185,re168,re182,re178,re180,re190,re269,re275,re267,re271,re276,re291,re293,re292,re294,re295,re444,re445,re183,re184,re187,re188,re201,re232,re233,re234,re235,re434,re159,re231,re223,re219,re256,re257,re258,re315,re312,re404,re316,re318,re424,re420,re157,re153,re154,re155,re156,re278,re151,re328,re289,re324,re193,re198,re326,re322,re325,re329,re321,re330,re334,re332,re310,re335,re439,re447,re366,re442,re446,re411,re172,re174,re175,re176,re260,re441,re440,re263,re261,re443,re421,re422,re423,re435,re197,re280,re281,re282,re148,re438,*re386,*re272,*re363,*re360,*re246,*re349,re350,re351,re352,*re389,*re379,*re362,*re370,*re364,*re376,*re369,*	129	38	0.6
Fur-Mn2+	69	FumC,EntS-TolC,GarR,DapD,EntF,OppB-OppC-OppD-OppF-MppA,EntS,EntB,FhuC-FhuB-FhuD,RnpB,Fiu,Gnd,FhuE-ExbD-ExbB-TonB,FecE-FecC-FecD-FecB,FecA-ExbD-ExbB-TonB,MntP,AmtB,FeoB,GpmA,Ndh,EntH,Zwf,Lpd,SufS,OppC-OppD-OppF-OppB-OppA,RcnA,EntE,PyrC,SodA,EntB-EntD-EntF-EntE,FtnA,AceE-AceF-Lpd,GspO,SucA-SucB-Lpd,EntA,RNA:RnpB,Lpd-GcvP-GcvH-GcvT,DcuB,KatG,CyoD-CyoA-CyoB-CyoC,GarK,FumA,Fes,AceE,MetH,SucD-SucC,ExbD-ExbB-TonB-FhuA,ExbD-ExbB-TonB-FepA,EntD,CirA,Hmp,AspC,AceF,GarL,FepC-FepD-FepG-FepB,GarP,SucA,YqjH,FumB,OmpF,Map,MntH,GlnD,CyoE,NrdE-NrdF,SucB,KatE,GdhA,EntC,	59	FumC,EntS-TolC,GarR,DapD,EntF,EntS,EntB,RnpB,Fiu,Gnd,AmtB,FeoB,GpmA,Ndh,EntH,Zwf,Lpd,SufS,EntE,SodA,EntB-EntD-EntF-EntE,FtnA,AceE-AceF-Lpd,GspO,SucA-SucB-Lpd,EntA,RNA:RnpB,Lpd-GcvP-GcvH-GcvT,DcuB,KatG,CyoD-CyoA-CyoB-CyoC,GarK,FumA,Fes,AceE,MetH,SucD-SucC,ExbD-ExbB-TonB-FepA,CirA,EntD,Hmp,AspC,AceF,FepC-FepD-FepG-FepB,GarL,GarP,SucA,YqjH,FumB,OmpF,Map,MntH,GlnD,CyoE,NrdE-NrdF,SucB,KatE,GdhA,EntC,	36	*re338,*re372,*re371,*re163,re342,*re273,*re361,*re359,*re343,*re238,*re392,re393,*re365,*re388,*re344,*re320,*re208,*re173,*re313,*re353,*re358,*re241,*re368,*re367,*re142,re143,re144,re147,re146,re170,re192,re186,re185,re168,re182,re178,re180,re190,re269,re275,re267,re271,re276,re291,re293,re292,re294,re295,re444,re445,re183,re184,re187,re188,re201,re232,re233,re234,re235,re434,re159,re231,re223,re219,re256,re257,re258,re315,re312,re404,re316,re318,re424,re420,re157,re153,re154,re155,re156,re278,re151,re328,re289,re324,re193,re198,re326,re322,re325,re329,re321,re330,re334,re332,re310,re335,re439,re447,re366,re442,re446,re411,re172,re174,re175,re176,re260,re441,re440,re263,re261,re443,re421,re422,re423,re435,re197,re280,re281,re282,re148,re438,*re386,*re272,*re363,*re360,*re246,*re349,re350,re351,re352,*re389,*re379,*re362,*re370,*re364,*re376,*re369,*	129	38	0.6
GlcC-Acetate	3	GlcD-GlcE-GlcF,GlcB,GlcA,	3	GlcD-GlcE-GlcF,GlcB,GlcA,	2	*re9,*re10,re16,re12,*	4	2	0.8
GlcC-Glycolate	3	GlcD-GlcE-GlcF,GlcB,GlcA,	3	GlcD-GlcE-GlcF,GlcB,GlcA,	2	*re9,*re10,re16,re12,*	4	2	0.8
GlrR-Pasp56	0		0		0	*	0	0	-0.0
IclR-pyruvate	3	AceA,AceK,AceB,	3	AceA,AceK,AceB,	2	*re6,re13,re8,*re10,re11,*	4	0	0.8
IdnR-5-ketogluconate	6	IdnT,IdnK,IdnO,GntK,IdnD,GntU,	6	IdnT,IdnK,IdnO,GntK,IdnD,GntU,	1	*re10,re13,re18,re15,re21,re23,re22,*	6	3	1.0
IdnR-Idonate	6	IdnT,IdnK,IdnO,GntK,IdnD,GntU,	6	IdnT,IdnK,IdnO,GntK,IdnD,GntU,	1	*re10,re13,re18,re15,re21,re23,re22,*	6	3	1.0
IlvY-2-acetolactate	1	IlvC,	0		3	*re6,*re4,*re5,*	3	0	0.0
IlvY-Alfa-acetohydroxybutirate	1	IlvC,	0		3	*re6,*re4,*re5,*	3	0	0.0
IscR-2Fe	7	IscS,RnlA,CcmD-CcmB-CcmA-CcmE-CcmC,NapB-NapC-NapH-NapG-NapA,SufS,IscU,NrdE-NrdF,	5	IscS,NapB-NapC-NapH-NapG-NapA,SufS,IscU,NrdE-NrdF,	6	*re86,re87,re88,re89,*re95,*re74,re75,*re44,*re90,*re105,re106,re65,re66,re67,re68,re69,re71,*	17	1	0.4
LldR-L-lactate	2	LldP,LldD,	2	LldP,LldD,	2	*re7,*re5,re8,*	3	2	0.7
Lrp-Leucine	39	Kbl,GabP,YfbR,OppB-OppC-OppD-OppF-MppA,OmpC,GabT,SerA,LivF-LivG-LivH-LivM-LivJ,IlvO-IlvO-IlvM,DadA,AdhE,IlvD,GcvP,AidB,IlvA,OppC-OppD-OppF-OppB-OppA,IlvI-IlvH,GcvT,SerC,Lpd-GcvP-GcvH-GcvT,CadB,IlvE,LivK-LivM-LivH-LivG-LivF,GabD,AroA,OsmC,LysP,AlaA,CadA,LysU,LeuE,AvtA,DadX,SdaA,ArgO,Fau,LhgO,BCAT,Tdh,	31	Kbl,GabP,OmpC,GabT,SerA,LivF-LivG-LivH-LivM-LivJ,IlvO-IlvO-IlvM,DadA,AdhE,IlvD,GcvP,IlvA,IlvI-IlvH,GcvT,SerC,Lpd-GcvP-GcvH-GcvT,CadB,IlvE,LivK-LivM-LivH-LivG-LivF,GabD,AroA,AlaA,LysP,CadA,LysU,LeuE,AvtA,DadX,LhgO,BCAT,Tdh,	32	*re229,*re302,*re250,*re255,*re108,re109,re205,re158,re128,re130,re131,re223,re225,re159,re160,re134,re135,re113,re125,re137,re187,re191,re154,re150,re152,re155,re190,re192,re188,re311,re193,re207,re210,re284,re286,re288,re285,re289,re290,re310,re214,re307,re213,re309,re197,re198,re126,re308,re240,re161,re294,re185,re123,*re244,*re230,*re304,*re234,*re111,*re236,*re238,*re282,*re247,*re208,*re242,*re231,*re241,*re106,*re235,*re121,*re233,*re232,*re237,*re243,*re107,*re301,*re299,*re303,*re300,*re139,*re239,*	75	27	0.4
LsrR	5	LsrB-LsrD-LsrC-LsrA,Tam,LsrF,LsrG,LsrK,	3	LsrF,LsrG,LsrK,	3	*re25,*re17,re19,re20,re22,*re12,*	6	1	0.4
MalT-ADP-Maltotriose	6	MalP,MalS,LamB,MalK-MalF-MalG-MalE,MalQ,MalZ,	6	MalP,MalS,LamB,MalK-MalF-MalG-MalE,MalQ,MalZ,	2	*re13,*re12,re30,re24,re23,re25,re26,re16,re27,re17,re33,re31,re32,re35,re28,re38,re37,re39,re40,re41,*	20	4	0.9
MalT-Maltotriose-ATP	6	MalP,MalS,LamB,MalK-MalF-MalG-MalE,MalQ,MalZ,	6	MalP,MalS,LamB,MalK-MalF-MalG-MalE,MalQ,MalZ,	2	*re13,*re12,re30,re24,re23,re25,re26,re16,re27,re17,re33,re31,re32,re35,re28,re38,re37,re39,re40,re41,*	20	4	0.9
MelR-Melibiose	2	MelA,MelB,	2	MelA,MelB,	2	*re11,re5,re7,re8,re9,*re10,*	6	5	0.7
MetJ-S-adenosylmethionine	10	MetB,MetF,MetA,AhpC-AhpF,MetL,MetN-MetI-MetQ,MetK,MetC,FolE,MetE,	7	MetB,MetA,MetL,MetN-MetI-MetQ,MetK,MetC,MetE,	6	*re38,*re37,*re18,*re23,re25,re26,re27,re29,re30,re32,re39,re41,re49,re50,re44,re51,re43,*re21,*re34,*	16	3	0.5
MetR-L-homocysteine	4	MetH,Hmp,MetE,GlyA,	3	MetH,MetE,GlyA,	5	*re13,*re14,*re9,*re8,*re10,re11,re21,re7,re18,re16,re20,*	9	0	0.4
MhpR-3-DHPP	6	MhpE,MhpB,MhpF,MhpA,MhpC,MhpD,	6	MhpE,MhpB,MhpF,MhpA,MhpC,MhpD,	1	*re11,re12,re14,re15,re22,re8,re9,re17,re19,re21,*	9	0	1.0
MhpR-3HPP	6	MhpE,MhpB,MhpF,MhpA,MhpC,MhpD,	6	MhpE,MhpB,MhpF,MhpA,MhpC,MhpD,	1	*re11,re12,re14,re15,re22,re8,re9,re17,re19,re21,*	9	0	1.0
MntR-Cd2+	2	MntP,MntH,	0		2	*re9,*re8,*	2	2	0.0
ModE-MoO42-	14	DeoD,MoaD-MoaE,OppB-OppC-OppD-OppF-MppA,CcmD-CcmB-CcmA-CcmE-CcmC,NapB-NapC-NapH-NapG-NapA,HycI,DeoA,OppC-OppD-OppF-OppB-OppA,DeoB,DmsA-DmsB-DmsC,ModC-ModB-ModA,DeoC,HycD-HycC-HycF-HycG-HycB-HycE,MoaA,	8	DeoD,MoaD-MoaE,NapB-NapC-NapH-NapG-NapA,DeoA,DeoB,DmsA-DmsB-DmsC,DeoC,MoaA,	9	*re59,re60,re62,re65,re69,re68,re63,re67,re70,re126,re71,re73,re72,*re82,*re119,*re122,*re106,re107,re76,*re101,*re92,re97,*re49,*re90,*	23	4	0.4
NarL-Phosphorylated	38	Ogt,FocA,NikD-NikE-NikB-NikC-NikA,AbgB-AbgA,CitC,CcmD-CcmB-CcmA-CcmE-CcmC,NapB-NapC-NapH-NapG-NapA,CitX,NarK,UbiA,AbgT,AdhE,AspA,MoeB,MoeA,NirC,UbiC,TorC-TorA,NorW,Hcr,FdhF,DcuB,PflB,CysG,NrfD-NrfC-NrfB-NrfA,DmsA-DmsB-DmsC,FrdA-FrdB-FrdC-FrdD,NarG-NarH-NarI,CydD-CydC,DcuA,HybA-HybB-HybO-HybC,FumB,YnfE-YnfF-YnfG-YnfH,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,NuoA-NuoH-NuoJ-NuoK-NuoL-NuoM-NuoN-NuoI-NuoG-NuoF-NuoE-NuoC-NuoB,NirD-NirB,CitG,Hcp,	32	FocA,AbgB-AbgA,CitC,NapB-NapC-NapH-NapG-NapA,CitX,NarK,UbiA,AbgT,AdhE,AspA,MoeA,MoeB,NirC,UbiC,TorC-TorA,FdhF,DcuB,PflB,CysG,NrfD-NrfC-NrfB-NrfA,DmsA-DmsB-DmsC,FrdA-FrdB-FrdC-FrdD,NarG-NarH-NarI,DcuA,HybA-HybB-HybO-HybC,FumB,YnfE-YnfF-YnfG-YnfH,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,NuoA-NuoH-NuoJ-NuoK-NuoL-NuoM-NuoN-NuoI-NuoG-NuoF-NuoE-NuoC-NuoB,NirD-NirB,CitG,Hcp,	13	*re172,*re167,re168,re169,re170,*re163,*re128,re131,*re258,*re212,*re135,re136,re303,re191,re192,re193,re199,re304,re210,re138,re174,re173,re175,re177,re202,re183,re222,re237,re236,re247,re248,re254,re255,re266,re275,re276,re286,re307,re285,re207,re208,re249,re324,re313,re311,re152,re160,re158,re233,re330,re231,*re133,*re142,*re272,*re164,*re301,*re134,*	56	18	0.6
NarP-Phosphorylated	11	CcmD-CcmB-CcmA-CcmE-CcmC,NapB-NapC-NapH-NapG-NapA,NirC,NorW,Hcr,FdhF,CysG,NrfD-NrfC-NrfB-NrfA,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,NirD-NirB,Hcp,	8	NapB-NapC-NapH-NapG-NapA,NirC,FdhF,CysG,NrfD-NrfC-NrfB-NrfA,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,NirD-NirB,Hcp,	5	*re100,re102,re110,re111,re77,re71,re69,re70,re89,re90,*re63,re64,re65,re66,*re79,*re53,*re107,*	17	2	0.5
NhaR-Na+	5	NhaA,OsmC,PgaA,PgaD-PgaC,PgaB,	3	PgaA,PgaD-PgaC,PgaB,	3	*re14,re16,re19,re20,*re9,*re12,*	6	3	0.4
NikR-Cd2+	1	NikD-NikE-NikB-NikC-NikA,	0		1	*re9,*	1	1	0.0
NikR-Co2+	1	NikD-NikE-NikB-NikC-NikA,	0		1	*re9,*	1	1	0.0
NikR-Cu2+	1	NikD-NikE-NikB-NikC-NikA,	0		1	*re9,*	1	1	0.0
NikR-Ni2+	1	NikD-NikE-NikB-NikC-NikA,	0		1	*re9,*	1	1	0.0
NikR-Zn2+	1	NikD-NikE-NikB-NikC-NikA,	0		1	*re9,*	1	1	0.0
NrdR-ATP	4	NrdD,NrdA-NrdB,NrdG,NrdE-NrdF,	3	NrdD,NrdA-NrdB,NrdE-NrdF,	2	*re12,re13,re14,re15,re16,re28,re27,re29,re30,re37,re38,re19,re20,re21,re22,re23,*re33,*	15	0	0.6
NrdR-dATP	4	NrdD,NrdA-NrdB,NrdG,NrdE-NrdF,	3	NrdD,NrdA-NrdB,NrdE-NrdF,	2	*re12,re13,re14,re15,re16,re28,re27,re29,re30,re37,re38,re19,re20,re21,re22,re23,*re33,*	15	0	0.6
NrdR-Zn2+	4	NrdD,NrdA-NrdB,NrdG,NrdE-NrdF,	3	NrdD,NrdA-NrdB,NrdE-NrdF,	2	*re12,re13,re14,re15,re16,re28,re27,re29,re30,re37,re38,re19,re20,re21,re22,re23,*re33,*	15	0	0.6
NsrR-2Fe	30	TcyN-TcyL-TcyJ,DkgB,TehA,HypB,WaaH,HycI,SodB,TehB,Ndh,Lpd,MepH,SufS,Cdd,AceE-AceF-Lpd,FeaB,SucA-SucB-Lpd,Lpd-GcvP-GcvH-GcvT,Hcr,YeaE,NrfD-NrfC-NrfB-NrfA,AceE,PgpC,Hmp,AceF,TadA,MhpT,HycD-HycC-HycF-HycG-HycB-HycE,PheS-PheT,Hcp,ThrS,	17	TcyN-TcyL-TcyJ,SodB,Ndh,Lpd,SufS,Cdd,AceE-AceF-Lpd,SucA-SucB-Lpd,Lpd-GcvP-GcvH-GcvT,NrfD-NrfC-NrfB-NrfA,AceE,Hmp,AceF,TadA,PheS-PheT,Hcp,ThrS,	23	*re149,*re172,re203,*re201,*re109,*re113,*re108,re179,*re95,*re150,*re199,*re147,*re152,*re154,*re106,*re197,*re121,*re92,*re91,*re104,re142,re138,re139,re136,re140,re79,re143,re135,re144,re158,re153,re159,re193,re87,re88,re75,re76,re77,re80,re213,re81,re191,re187,re188,re189,re190,re196,*re90,*re206,*re134,*re168,*re125,*	51	5	0.3
PhoB-Phosphorylated	20	PitB,AdiC,PhoA,UgpC-UgpA-UgpE-UgpB,WaaH,PhnN,PhnL-PhnH-PhnG-PhnI,PhnC-PhnE_1-PhnD,TalA,Edd,UgpQ,PhnM,PhnO,OmpF,PhnJ,CusC-CusB-CusF-CusA,TktB,PhnP,Eda,PhoE,	14	PhoA,UgpC-UgpA-UgpE-UgpB,PhnN,PhnL-PhnH-PhnG-PhnI,TalA,Edd,UgpQ,PhnM,OmpF,PhnJ,TktB,PhnP,Eda,PhoE,	47	*re89,*re172,*re70,*re86,*re127,re199,re193,re194,re200,re137,re201,re132,re202,re161,*re98,*re156,*re95,*re138,*re111,re119,re115,re125,re121,re209,re130,re131,re141,*re155,*re99,*re147,*re85,*re128,*re158,*re129,*re151,*re123,*re173,*re152,re153,re154,*re159,*re146,*re148,re149,re150,*re103,*re135,re136,*re133,*re94,*re143,*re204,*re160,*re140,*re92,*re157,*re97,*re88,*re69,*re91,*re174,*re104,*re87,*re165,*re62,*re144,re145,*re90,*re134,re189,re187,re139,re190,re78,re142,re77,re79,re93,re81,*re96,*	79	26	0.2
PhoP-Phosphorylated	35	MetB,EntS-TolC,GlgB,TolC-MdtE-MdtF,RutB,PurH,HemL,EmrK-EmrY-TolC,AcrD-AcrA-TolC,GlgA,RutE,MetL,MalS,GlgP,NagA,GlgC,RutG,AcrA-TolC-AcrB,NagB,EmrA-EmrB-TolC,TolC-MdtC-MdtB-MdtA,RutD,FadL,PurD,YbjG,RutA,MgtA,GlgX,ArgD,PagP,TolC-MacB-MacA,UmpH,OmpT,AcrE-AcrF-TolC,RutC,	20	MetB,GlgB,RutB,PurH,GlgA,RutE,MetL,MalS,GlgP,NagA,GlgC,RutG,NagB,RutD,PurD,RutA,GlgX,ArgD,UmpH,RutC,	18	*re60,*re156,*re112,*re155,*re151,*re116,re172,re118,re119,re158,*re74,re76,re80,re78,re82,re90,*re102,*re154,*re72,*re101,*re160,*re110,*re157,*re87,*re145,*re62,*re105,re107,re134,re130,re128,re126,re125,re129,re132,re139,re136,re93,re170,re92,re94,re97,re171,re65,re66,re169,re96,*	43	8	0.4
PrpR-2-methylcitrate	4	PrpC,PrpD,PrpE,PrpB,	4	PrpC,PrpD,PrpE,PrpB,	1	*re10,re14,re9,re12,re16,re7,*	5	0	1.0
PurR-Guanine	27	UbiX,SpeA,GuaA,PurH,PurB,PurF,IspE,GcvP,PurC,PyrC,SpeB,GcvT,CodB,Prs,PurN,Lpd-GcvP-GcvH-GcvT,CarB-CarA,CodA,PurD,PyrD,PurL,PurM,GlyA,PurK,PurA,GuaB,PurE,	25	SpeA,GuaA,PurH,PurB,PurF,GcvP,PurC,PyrC,SpeB,CodB,GcvT,Prs,PurN,Lpd-GcvP-GcvH-GcvT,CarB-CarA,CodA,PurD,PyrD,PurL,PurM,GlyA,PurK,PurA,GuaB,PurE,	5	*re60,*re101,re103,re104,re112,re106,re108,re111,re49,re38,re37,re39,re42,re43,re51,re50,re52,re59,re62,re63,re83,re113,re87,re65,re66,re68,re76,re78,re79,re81,re85,re92,re96,re94,re98,re89,re90,re74,re45,*re71,*re110,*re61,*	39	1	0.8
PurR-Hypoxanthine	27	UbiX,SpeA,GuaA,PurH,PurB,PurF,IspE,GcvP,PurC,PyrC,SpeB,GcvT,CodB,Prs,PurN,Lpd-GcvP-GcvH-GcvT,CarB-CarA,CodA,PurD,PyrD,PurL,PurM,GlyA,PurK,PurA,GuaB,PurE,	25	SpeA,GuaA,PurH,PurB,PurF,GcvP,PurC,PyrC,SpeB,CodB,GcvT,Prs,PurN,Lpd-GcvP-GcvH-GcvT,CarB-CarA,CodA,PurD,PyrD,PurL,PurM,GlyA,PurK,PurA,GuaB,PurE,	5	*re60,*re101,re103,re104,re112,re106,re108,re111,re49,re38,re37,re39,re42,re43,re51,re50,re52,re59,re62,re63,re83,re113,re87,re65,re66,re68,re76,re78,re79,re81,re85,re92,re96,re94,re98,re89,re90,re74,re45,*re71,*re110,*re61,*	39	1	0.8
QseB-Phosphorylated	0		0		0	*	0	0	-0.0
RhaR-L-rhamnose	0		0		0	*	0	0	-0.0
RhaS-L-rhamnose	4	RhaA,RhaT,RhaB,RhaD,	4	RhaA,RhaT,RhaB,RhaD,	3	*re18,*re17,re9,*re11,re13,re19,re8,*	6	2	0.7
RstA-Phosphorylated	3	NarG-NarH-NarI,CsgE-CsgG,OmpF,	1	NarG-NarH-NarI,	18	*re38,*re37,*re28,*re15,*re30,*re27,*re35,*re22,*re39,*re36,*re40,*re33,*re29,*re34,*re41,*re32,*re31,*re20,re21,*	19	18	0.1
SoxR-2Fe_oxydized	2	FumC,FumA,	0		2	*re6,*re7,*	2	0	0.0
TorR-Phosphorylated	3	TnaA,TorC-TorA,TnaB,	2	TnaA,TnaB,	2	*re14,re15,re17,*re21,*	4	1	0.5
TrpR-Tryptophan	9	TrpB,AroH,TrpC,TrpE-TrpD,TrpD,Mtr,TrpA,AroL,TrpA-TrpB,	9	TrpB,AroH,TrpC,TrpE-TrpD,TrpD,Mtr,TrpA,AroL,TrpA-TrpB,	1	*re14,re38,re16,re39,re19,re24,re23,re20,re25,re28,re29,re33,re32,*	11	2	1.0
TyrR-L-tryptophan	9	TyrB,TyrA,FolA,TyrP,AroG,Mtr,AroL,AroF,AroP,	8	TyrB,TyrA,FolA,TyrP,AroG,AroL,AroF,AroP,	3	*re28,*re22,*re16,re42,re19,re43,re44,re23,re35,re31,re30,re45,re33,re34,re36,re24,re26,*	13	4	0.7
TyrR-Phenylalanine	9	TyrB,TyrA,FolA,TyrP,AroG,Mtr,AroL,AroF,AroP,	8	TyrB,TyrA,FolA,TyrP,AroG,AroL,AroF,AroP,	3	*re28,*re22,*re16,re42,re19,re43,re44,re23,re35,re31,re30,re45,re33,re34,re36,re24,re26,*	13	4	0.7
TyrR-Tyrosine	9	TyrB,TyrA,FolA,TyrP,AroG,Mtr,AroL,AroF,AroP,	8	TyrB,TyrA,FolA,TyrP,AroG,AroL,AroF,AroP,	3	*re28,*re22,*re16,re42,re19,re43,re44,re23,re35,re31,re30,re45,re33,re34,re36,re24,re26,*	13	4	0.7
UhpA-Phosphorylated	1	UhpT,	0		4	*re6,*re3,*re4,*re5,*	4	4	0.0
XapR-xanthosine	2	XapA,XapB,	2	XapA,XapB,	1	*re4,re5,re6,re7,re9,*	5	1	1.0
XylR-Xylose	3	XylB,XylG-XylH-XylF,XylA,	2	XylB,XylA,	3	*re14,*re11,*re10,re8,*	4	1	0.4
ZntR-Cd2+	1	ZntA,	0		1	*re3,*	1	1	0.0
ZntR-Hg	1	ZntA,	0		1	*re3,*	1	1	0.0
ZntR-Zn2+	1	ZntA,	0		1	*re3,*	1	1	0.0
ZraR-Phosphorylated	0		0		0	*	0	0	-0.0
Zur-Zn2+	1	ZnuC-ZnuB-ZnuA,	0		1	*re12,*	1	1	0.0
