# From /Users/Daniela/Documents/CCG/data_sets_GUs/analysis/scripts/connectivity_from_gufiles_permissive_enx_v1.pl on Sun Nov 25 15:18:35 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/v22/connectivity/regulons_by_conformation//complete_gus/
GU name	Total enzymes	Enzymes	Total connected enzymes	Connected enzymes	Total components	Components	Total Enzymatic reactions	Total transport reactions	Connectivity
Lrp	31	LdcI,AroA,IlvA,CadB,IlvE,AdhE,SerA,CadA,Kbl,IlvD,Tdh,LysP,SerC,Fau,OsmC,IlvI-IlvH,AidB,GcvT,OmpC,LysU,IlvO-IlvM,SdaA,LivK-LivM-LivH-LivG-LivF,GcvP,OppC-OppD-OppF-OppB-OppA,Lpd-GcvP-GcvH-GcvT,DadA,OppB-OppC-OppD-OppF-MppA,DadX,BCAT,LivF-LivG-LivH-LivM-LivJ,	26	LdcI,AroA,IlvA,CadB,AdhE,IlvE,CadA,SerA,Tdh,LysP,SerC,Kbl,IlvD,GcvT,IlvI-IlvH,OmpC,LysU,IlvO-IlvM,Lpd-GcvP-GcvH-GcvT,LivK-LivM-LivH-LivG-LivF,SdaA,GcvP,DadA,BCAT,DadX,LivF-LivG-LivH-LivM-LivJ,	46	*re141,*re182,*re148,*re179,*re183,*re156,*re166,*re149,*re169,*re162,*re153,*re176,*re171,*re62,*re158,*re161,re58,*re152,*re57,*re154,*re165,*re143,*re175,*re155,*re150,*re144,*re142,*re174,*re170,*re160,*re157,*re147,*re164,*re167,*re172,*re190,*re151,*re100,re101,re206,re121,re60,re59,re89,re113,re114,re193,re194,re72,re73,re75,re208,re91,re90,re66,re135,re137,re69,re70,re92,re209,re212,re210,re103,re107,re106,re108,re104,re109,re124,re197,re198,re200,re196,re201,re202,re211,re126,re127,re207,re125,re64,*re177,*re163,*re168,*re159,*re145,*re77,*re146,*re173,*re178,*	85	48	0.3
Lrp-leucine	17	IlvE,AvtA,AlaE,LhgO,IlvD,SerA,AlaA,GabD,IlvA,LeuE,ArgO,LivF-LivG-LivH-LivM-LivJ,BCAT,GabP,OmpC,GabT,IlvO-IlvM,	15	AlaA,GabD,IlvA,LeuE,IlvE,AvtA,AlaE,IlvD,LhgO,SerA,GabT,IlvO-IlvM,LivF-LivG-LivH-LivM-LivJ,GabP,BCAT,	44	*re166,*re156,*re148,*re141,*re140,*re153,*re127,*re162,*re169,*re149,*re108,re109,re210,re122,re123,re211,re64,re114,re115,re111,re212,re77,re132,re66,re116,re112,re213,re117,re126,re129,re203,re204,re85,re81,re83,re86,re133,re134,re78,*re139,*re158,*re176,*re171,*re175,*re155,*re143,*re165,*re154,*re74,*re75,*re152,*re161,*re174,*re142,*re144,*re150,*re164,*re147,*re138,*re202,*re157,*re160,*re170,*re168,*re159,*re163,*re172,*re151,*re167,*re173,*re146,*re145,*	68	48	0.2
LsrR	5	Tam,LsrG,LsrF,LsrK,LsrB-LsrD-LsrC-LsrA,	3	LsrG,LsrF,LsrK,	3	*re12,*re25,*re17,re19,re20,re22,*	6	1	0.4
LysR	1	LysA,	0		1	*re4,*	1	0	0.0
MalI	2	MalY,MalX,	1	MalY,	3	*re10,re12,re11,re9,*re7,*re6,*	6	2	0.2
MalT-maltotriose-ATP	6	MalQ,MalS,MalP,MalZ,MalK-MalF-MalG-MalE,LamB,	6	MalS,MalP,MalQ,MalZ,MalK-MalF-MalG-MalE,LamB,	2	*re13,*re12,re30,re24,re23,re25,re26,re16,re27,re17,re33,re31,re32,re35,re28,re38,re37,re39,re40,re41,*	20	4	0.9
MarA	24	EmrK-EmrY-TolC,NfsB,TolC-MdtE-MdtF,SodA,PoxB,Zwf,TolC-MacB-MacA,PutA,Fpr,EmrA-EmrB-TolC,PurA,AcrD-AcrA-TolC,WaaY,TolC-MdtC-MdtB-MdtA,WaaZ,AcnA,XseA-XseB,Nfo,FumC,AcrE-AcrF-TolC,AcrA-TolC-AcrB,RimK,AldA,NfsA,	7	PutA,PoxB,Nfo,AcnA,XseA-XseB,RimK,FumC,	23	*re100,re102,re136,re91,re92,re99,*re109,*re63,*re54,*re48,re133,re134,re49,re135,re70,*re123,re85,*re67,*re87,*re89,*re55,*re58,*re62,*re97,*re111,*re118,*re57,*re112,*re52,*re120,*re56,*re106,*re68,*re132,*	30	9	0.2
MarR	0		0		0	*	0	0	-0.0
MatA	1	TcyN-TcyL-TcyJ,	0		6	*re21,*re26,*re23,*re22,*re25,*re24,*	6	6	0.0
MazE	1	MazG,	1	MazG,	1	*re10,re11,re12,re13,re14,re15,re16,re17,re18,re8,re9,*	11	0	1.0
MazE-MazF	1	MazG,	1	MazG,	1	*re10,re11,re12,re13,re14,re15,re16,re17,re18,re8,re9,*	11	0	1.0
McbR	0		0		0	*	0	0	-0.0
MelR	2	MelB,MelA,	2	MelA,MelB,	3	*re10,re11,re12,re5,re8,*re13,*re6,re9,*	8	6	0.5
MelR-melibiose	2	MelB,MelA,	2	MelA,MelB,	3	*re6,re9,*re13,*re10,re11,re12,re5,re8,*	8	6	0.5
MetJ-adenosylmethionine	10	MetN-MetI-MetQ,MetL,AhpC-AhpF,MetF,MetA,MetE,MetK,MetB,MetC,FolE,	7	MetE,MetA,MetN-MetI-MetQ,MetL,MetC,MetB,MetK,	8	*re43,*re42,*re41,*re36,*re23,re25,re26,re27,re29,re30,re32,re31,re34,re39,re45,re53,re54,re48,re55,re47,*re40,*re21,*re18,*	20	5	0.4
MetR	2	MetH,Hmp,	1	MetH,	3	*re4,*re5,*re7,re8,*	4	0	0.2
MetR-L-homocysteine	2	MetE,GlyA,	1	GlyA,	4	*re11,*re6,*re7,*re5,re8,re9,*	6	0	0.2
MhpR-3HPP	6	MhpD,MhpA,MhpC,MhpE,MhpF,MhpB,	6	MhpE,MhpF,MhpB,MhpD,MhpA,MhpC,	1	*re11,re12,re15,re14,re17,re19,re21,re8,re9,*	9	0	1.0
Mlc	4	ManZ-ManY-ManX,PtsG-Crr,MurP-Crr,TreB-Crr,	4	MurP-Crr,ManZ-ManY-ManX,PtsG-Crr,TreB-Crr,	1	*re13,re14,re16,re18,re22,re23,re24,re25,re26,re27,*	10	10	1.0
MlrA	1	CsgE-CsgG,	0		1	*re15,*	1	1	0.0
MngR	2	MngA,MngB,	2	MngA,MngB,	1	*re5,re7,*	2	1	1.0
MntR-Mn2+	2	MntH,MntP,	0		2	*re9,*re8,*	2	2	0.0
ModE-MoO42-	17	DeoC,DeoD,MoaC,NapG-NapH,DeoA,OppC-OppD-OppF-OppB-OppA,HycD-HycC-HycF-HycG-HycB-HycE,DeoB,CcmD-CcmB-CcmA-CcmE-CcmC,MoaD-MoaE,OppB-OppC-OppD-OppF-MppA,MoaA,DmsA-DmsB-DmsC,HycI,ModC-ModB-ModA,NapB-NapA,NapC,	11	MoaA,DmsA-DmsB-DmsC,NapB-NapA,NapC,DeoC,DeoD,DeoA,NapG-NapH,MoaC,MoaD-MoaE,DeoB,	11	*re110,re76,*re90,*re82,*re102,*re123,*re59,re60,re62,re65,re69,re68,re63,re67,re70,re129,re71,re73,re72,*re107,re115,*re121,*re122,*re49,*re92,re95,re98,*	26	5	0.4
MprA	3	EmrA-EmrB-TolC,AcrD-AcrA-TolC,AcrA-TolC-AcrB,	0		6	*re13,*re15,*re12,*re11,*re14,*re9,*	6	6	0.0
MqsA	2	MqsR,CsgE-CsgG,	0		2	*re12,*re19,*	2	1	0.0
MraZ	10	MurD,MurC,FtsI,MurF,MurE,MraY,MurG,LpxC,RsmH,DdlB,	8	DdlB,MurE,MurF,FtsI,MurD,MurC,MurG,MraY,	3	*re45,*re29,*re19,re22,re41,re32,re43,re39,re37,re35,*	10	0	0.7
MurR	3	MurP-Crr,MurQ,MurP,	2	MurP-Crr,MurQ,	2	*re7,*re6,re9,*	3	2	0.5
Nac	11	YdcS,CodA,GdhA,SerA,PatD,GabD,NupC,MnmE-MnmG,CodB,GabP,GabT,	9	SerA,GdhA,CodA,PatD,GabD,MnmE-MnmG,CodB,GabP,GabT,	12	*re56,*re53,*re52,*re24,re25,re37,re34,re30,re32,re60,re35,re63,re64,re47,re45,re46,re27,*re57,*re50,*re62,*re58,*re55,*re67,*re51,*re54,*	25	11	0.4
NadR	4	NadB,NadA,PnuC,PncB,	2	NadB,NadA,	3	*re6,re8,re9,*re13,*re11,*	5	1	0.3
NagC	19	NagE,GalP,UmpH,ChiP,NagB,GlmU,NanC,ChbF,PtsG-Crr,ChbG,NanM,ManZ-ManY-ManX,MurP-Crr,ChbA-ChbC-ChbB,TreB-Crr,NagA,FeoB,EIINag,GlmS,	17	GalP,NagE,ChiP,NagB,NanC,GlmU,ManZ-ManY-ManX,NanM,ChbG,PtsG-Crr,ChbF,ChbA-ChbC-ChbB,MurP-Crr,EIINag,NagA,TreB-Crr,GlmS,	10	*re109,*re100,*re40,re41,re46,re61,re62,re64,re66,re83,re84,re85,re86,re117,re77,re93,re45,re48,re49,re52,re87,re88,re95,re75,re79,re80,*re70,*re110,*re111,*re74,*re113,*re112,*re101,re103,*	33	18	0.6
NanR	6	NanC,NanK,NanT,NanA,NanE,NanM,	6	NanM,NanE,NanA,NanT,NanK,NanC,	1	*re14,re15,re18,re24,re22,re20,re17,*	7	2	1.0
NarL-Phosphorylated	41	AdhE,UbiC,HybA-HybB-HybO-HybC,NorW,UbiA,NrfA,AspA,DcuA,TorC-TorA,NapC,NikD-NikE-NikB-NikC-NikA,NapB-NapA,CydD-CydC,CitC,FrdA-FrdB-FrdC-FrdD,NarK,Hcp,DmsA-DmsB-DmsC,PoxB,CitG,NarG-NarH-NarI,FdhF,CcmD-CcmB-CcmA-CcmE-CcmC,NuoA-NuoH-NuoJ-NuoK-NuoL-NuoM-NuoN-NuoI-NuoG-NuoF-NuoE-NuoC-NuoB,FocA,CitX,YnfE-YnfF-YnfG-YnfH,MoeA,NirC,DcuB,Ogt,MoeB,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,NirD-NirB,FumB,NrfD-NrfC,PflB,Hcr,TorA,NapG-NapH,CysG,	36	AspA,NrfA,UbiA,HybA-HybB-HybO-HybC,UbiC,AdhE,NapB-NapA,NapC,TorC-TorA,DcuA,Hcp,FrdA-FrdB-FrdC-FrdD,NarK,CitC,NarG-NarH-NarI,CitG,DmsA-DmsB-DmsC,PoxB,CitX,FocA,NuoA-NuoH-NuoJ-NuoK-NuoL-NuoM-NuoN-NuoI-NuoG-NuoF-NuoE-NuoC-NuoB,FdhF,Ogt,DcuB,NirC,MoeA,YnfE-YnfF-YnfG-YnfH,NrfD-NrfC,PflB,FumB,NirD-NirB,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,MoeB,CysG,NapG-NapH,TorA,	11	*re253,*re156,*re206,*re127,*re157,*re160,re161,re162,re163,re164,*re128,re129,re301,re185,re186,re187,re193,re302,re204,re131,re166,re167,re168,re171,re196,re169,re201,re177,re216,re233,re242,re230,re238,re243,re249,re250,re261,re270,re274,re282,re308,re309,re304,re145,re153,re151,re227,re313,re315,re305,re332,re281,re202,re244,re326,re225,*re135,*re297,re298,*re126,*re267,*	60	17	0.7
NarP-Phosphorylated	15	NrfA,NorW,NapB-NapA,NapC,Hcp,PoxB,FdhF,CcmD-CcmB-CcmA-CcmE-CcmC,NirC,Hcr,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,NirD-NirB,NrfD-NrfC,NapG-NapH,CysG,	12	NrfD-NrfC,NirD-NirB,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,CysG,NapG-NapH,FdhF,NirC,Hcp,PoxB,NrfA,NapB-NapA,NapC,	5	*re110,*re81,*re103,re105,re113,re117,re94,re79,re73,re123,re124,re71,re72,re99,re91,*re64,re65,re66,re67,re68,*re54,*	21	2	0.6
NemR	2	GloA,NemA,	0		2	*re5,*re7,*	2	0	0.0
NhaR-Na+	5	PgaB,OsmC,PgaD-PgaC,PgaA,NhaA,	3	PgaD-PgaC,PgaA,PgaB,	4	*re9,*re10,*re15,re17,re20,re21,*re13,*	7	4	0.4
NikR-Ni2+	1	NikD-NikE-NikB-NikC-NikA,	0		1	*re9,*	1	1	0.0
NimR	1	NimT,	0		2	*re6,*re5,*	2	2	0.0
NorR	1	NorW,	0		1	*re8,*	1	0	0.0
NrdR-Zn2+	4	NrdD,NrdE-NrdF,NrdA-NrdB,NrdG,	3	NrdD,NrdE-NrdF,NrdA-NrdB,	2	*re12,re13,re14,re15,re16,re28,re27,re29,re30,re37,re38,re19,re20,re21,re22,re23,*re33,*	15	0	0.6
NsrR	40	SodB,Hcp,DkgB,ThrS,RffH,TadA,FeaB,PoxB,HycI,WecE,NrfA,TcyN-TcyL-TcyJ,SufS,HypE,PheS-PheT,RffG,AceE-AceF-Lpd,WecB,TehB,TehA,WzxE,WecC,YeaE,MepH,Hcr,NrfD-NrfC,RffT,Ndh,PgpC,AceE,HypB,RffC,MhpT,AceF,Hmp,HycD-HycC-HycF-HycG-HycB-HycE,WaaH,Cdd,Rfe,RffM,	27	WecC,WzxE,WecB,AceE-AceF-Lpd,RffG,PheS-PheT,SufS,TcyN-TcyL-TcyJ,WecE,NrfA,PoxB,TadA,RffH,ThrS,Hcp,SodB,RffM,Rfe,Cdd,WaaH,Hmp,AceF,RffC,AceE,Ndh,NrfD-NrfC,RffT,	25	*re155,*re214,*re118,*re121,*re148,*re106,*re153,re176,re177,re86,re87,re88,re91,re181,re189,re187,re179,re228,re230,re226,re235,re232,re183,re185,re173,re223,re90,re92,*re101,*re169,*re137,*re120,re195,*re102,*re217,*re125,*re221,*re151,*re215,*re219,*re133,*re212,*re142,*re103,*re150,*re116,re159,re163,re154,re209,re98,re99,re207,re203,re204,re205,re206,re213,*re216,*	59	10	0.4
NtrC-Phosphorylated	21	PotG-PotH-PotI-PotF,RutD,PatA,RutA,AstC,RutE,HisP-HisM-HisQ-HisJ,DdpX,AstD,RutB,YeaG,AstE,AstA,RelA,GlnQ-GlnP-GlnH,AstB,RutG,AmtB,GlnA,HisQ-HisP-HisM-ArgT,RutC,	18	AstC,RutE,RutB,AstD,PotG-PotH-PotI-PotF,PatA,RutA,RutD,AmtB,GlnA,RutC,HisQ-HisP-HisM-ArgT,AstE,AstA,RelA,AstB,GlnQ-GlnP-GlnH,RutG,	7	*re56,*re90,*re130,*re105,re136,re106,*re54,*re100,re97,re62,re60,re123,re118,re117,re114,re115,re119,re128,re121,re125,re51,re78,re63,re67,re65,re96,re83,re58,re55,*re76,*	29	8	0.7
OmpR-Phosphorylated	8	DtpA,FadL,PgaB,CsgE-CsgG,OmpF,OmpC,PgaD-PgaC,PgaA,	3	PgaD-PgaC,PgaA,PgaB,	44	*re47,*re55,*re78,*re79,*re69,*re45,*re65,*re61,*re64,*re27,*re70,*re77,*re76,*re44,*re67,*re51,*re73,*re32,*re35,*re63,*re54,*re48,*re31,*re80,*re68,*re59,*re56,*re86,re88,re91,re92,*re42,*re43,*re53,*re52,*re71,*re75,*re66,*re49,*re74,*re57,*re72,*re50,*re46,*re62,*re58,*re60,*	47	45	0.1
OxyR	17	Hcr,NfsA,UxuB,GrxA,UxuA,RimK,HemH,Gor,GntP,DsbG,Ccp,AhpC-AhpF,KatG,Hcp,MntH,PoxB,SufS,	11	PoxB,KatG,Hcp,MntH,SufS,UxuA,GrxA,HemH,UxuB,Ccp,GntP,	13	*re70,*re61,re67,*re45,*re38,*re51,*re77,*re44,*re53,*re59,*re68,*re41,re64,re65,re57,re89,re85,re55,re86,re87,re88,*re74,re75,*re50,re95,re93,*	26	4	0.4
PaaX	9	PaaI,PaaE-PaaA-PaaC-PaaB,PaaG,PaaH,PaaF,PaaJ,PaaK,PaaZ,PaaY,	9	PaaY,PaaK,PaaZ,PaaF,PaaJ,PaaG,PaaH,PaaI,PaaE-PaaA-PaaC-PaaB,	2	*re17,re26,re41,re42,re33,re24,re28,re34,re30,re31,re36,re39,*re43,*	13	0	0.9
PdeL	1	PdeL,	0		1	*re3,*	1	0	0.0
PdhR	25	MurG,MraY,FecE-FecC-FecD-FecB,AceE-AceF-Lpd,SucA-SucB-Lpd,FtsI,CyoD-CyoA-CyoB-CyoC,MurE,MurF,GlcB,MurC,GlcD-GlcE-GlcF,MurD,Ndh,HemL,Lpd-GcvP-GcvH-GcvT,FecA-ExbD-ExbB-TonB,AceE,AceF,DdlB,Lpd,GlcA,LpxC,RsmH,CyoE,	19	GlcA,Lpd,DdlB,Ndh,AceF,AceE,Lpd-GcvP-GcvH-GcvT,MurF,MurE,SucA-SucB-Lpd,FtsI,CyoD-CyoA-CyoB-CyoC,AceE-AceF-Lpd,MurC,GlcD-GlcE-GlcF,MurD,GlcB,MurG,MraY,	13	*re124,re53,*re129,*re80,*re101,re102,re103,re133,re47,re105,re106,re107,re97,re43,re44,re45,re48,re131,re132,re49,re83,re86,re79,re87,re99,re98,*re93,*re58,*re96,*re111,re120,re118,re116,re114,re60,re72,re122,*re81,*re64,*re109,*re125,*re126,*	39	5	0.5
PepA	2	CarB-CarA,PepA,	1	CarB-CarA,	3	*re6,re7,re8,*re12,*re11,*	5	0	0.2
PgrR	2	MpaA,YcjG,	2	YcjG,MpaA,	1	*re10,re14,*	2	0	1.0
PhoB-Phosphorylated	20	PhnO,YedX,PhnM,UgpQ,PhnJ,CusC-CusB-CusF-CusA,PhnP,PhoA,Eda,PhnL-PhnH-PhnG-PhnI,PhnC-NP-Phn,WaaH,SbcC-SbcD,UgpC-UgpA-UgpE-UgpB,PhnN,PhoE,TktB,PitB,AdiC,OmpF,	13	PhnO,PhnM,UgpQ,PhnJ,PhnP,PhoA,Eda,PhnL-PhnH-PhnG-PhnI,UgpC-UgpA-UgpE-UgpB,PhoE,PhnN,TktB,OmpF,	83	*re68,*re91,*re186,re86,re89,*re108,*re121,*re204,*re187,*re155,*re165,re166,re167,*re118,*re97,*re196,*re60,*re111,*re92,*re201,*re117,*re83,*re115,*re164,*re95,*re202,*re157,*re160,*re105,*re244,*re99,*re103,*re88,*re85,*re215,*re126,*re180,*re159,*re98,*re104,*re100,*re106,*re153,re239,re233,re240,re178,re241,re181,re242,re154,re234,*re101,*re191,*re107,*re93,*re169,*re120,*re198,*re112,*re156,*re113,*re192,*re175,*re214,*re161,re162,re163,*re247,*re184,re185,re190,*re194,re195,*re158,*re96,*re116,*re213,*re110,*re131,re132,re142,re137,re136,re141,re182,re183,re151,re144,re251,re146,re147,re148,re149,re174,*re170,re171,*re84,*re90,*re193,*re87,*re173,re75,re203,re229,re179,re230,re176,re252,re76,re77,*re189,*re94,*re114,*re199,*re67,*re200,*re168,*re177,re197,*re102,*re188,*re226,*re125,*re109,*re172,*re119,*	125	49	0.1
PhoP-Phosphorylated	32	GlgA,GlgB,TolC-MdtE-MdtF,RutG,GlgC,EmrK-EmrY-TolC,PurH,EmrA-EmrB-TolC,YbjG,RutC,FadL,OmpT,MetB,TolC-MacB-MacA,PurD,NagA,RutD,RutA,TolC-MdtC-MdtB-MdtA,GlgP,MetL,PagP,AcrD-AcrA-TolC,GlgX,HemL,RutB,MgtA,AcrE-AcrF-TolC,AcrA-TolC-AcrB,MalS,RutE,ArgD,	17	GlgB,RutG,GlgA,GlgC,MetB,RutC,PurH,MetL,GlgP,GlgX,PurD,RutA,RutD,ArgD,MalS,RutE,RutB,	19	*re113,*re59,*re93,*re107,*re150,*re61,*re64,*re119,re168,re121,re122,*re63,*re149,*re80,re82,re86,re84,re88,re96,*re62,*re115,*re111,*re74,*re65,*re157,*re147,*re100,re166,re98,re99,re137,re132,re131,re128,re129,re133,re142,re135,re139,re103,re167,re102,re165,re68,re69,*	41	12	0.3
PrpR-2S3S-2-methylcitrate	4	PrpD,PrpB,PrpC,PrpE,	4	PrpD,PrpC,PrpB,PrpE,	1	*re10,re14,re9,re12,re16,re7,*	5	0	1.0
PspF	1	PspE,	0		1	*re13,*	1	0	0.0
PurR-hypoxanthine	26	GcvT,PurN,PurL,PurF,Lpd-GcvP-GcvH-GcvT,PurK,GcvP,CodB,PurD,UbiX,PyrD,SpeA,PurE,PurA,PurH,SpeB,Prs,PurC,PurM,CarB-CarA,GuaB,PyrC,CodA,GlyA,GuaA,PurB,	25	PyrD,PurD,CodB,GcvP,PurK,Lpd-GcvP-GcvH-GcvT,PurL,PurF,PurN,GcvT,PurB,GlyA,PyrC,CodA,GuaA,GuaB,CarB-CarA,PurM,PurC,SpeB,Prs,PurH,PurA,PurE,SpeA,	4	*re56,*re100,re102,re105,re46,re35,re34,re106,re36,re39,re40,re48,re47,re49,re55,re58,re59,re76,re108,re80,re107,re61,re62,re64,re69,re71,re72,re74,re78,re85,re89,re87,re91,re82,re83,re67,re42,re94,re96,re97,re98,*re104,*re57,*	39	1	0.9
PutA	2	PutA,PutP,	2	PutP,PutA,	2	*re4,re7,re9,re5,*re8,*	4	2	0.7
PuuR	6	PuuD,PuuB,PuuC,PuuA,PuuP,PuuE,	6	PuuE,PuuP,PuuB,PuuD,PuuC,PuuA,	2	*re11,re16,re18,re13,re20,re14,re9,re22,*re15,*	9	1	0.9
QseB-Phosphorylated	0		0		0	*	0	0	-0.0
RbsR	5	PurD,RbsD,RbsK,RbsA-RbsC-RbsB,PurH,	5	RbsD,PurD,RbsK,PurH,RbsA-RbsC-RbsB,	2	*re16,re20,re25,re22,*re10,re24,re12,re13,*	6	1	0.8
RcdA	1	CsgE-CsgG,	0		1	*re15,*	1	1	0.0
RclR	0		0		0	*	0	0	-0.0
RcnR	1	RcnA,	0		2	*re6,*re5,*	2	2	0.0
RcsAB	3	CsgE-CsgG,Wzc,Wzb,	2	Wzc,Wzb,	2	*re33,re35,*re20,*	3	1	0.5
RcsB-BglJ	2	BglB,BglF,	2	BglB,BglF,	1	*re17,re18,re22,re21,re23,re24,re19,*	7	4	1.0
RcsB-Pasp56	4	GadC,OsmC,GadA,GadB,	3	GadB,GadA,GadC,	2	*re43,*re31,re34,*	3	1	0.6
RelB	1	RelE,	0		1	*re8,*	1	0	0.0
RelB-RelE	1	RelE,	0		1	*re8,*	1	0	0.0
RhaR-alpha-L-rhamnopyranose	0		0		0	*	0	0	-0.0
RhaS	1	RhaT,	0		2	*re8,*re7,*	2	2	0.0
RhaS-alpha-L-rhamnopyranose	4	RhaB,RhaD,RhaT,RhaA,	4	RhaA,RhaB,RhaD,RhaT,	3	*re18,re9,*re11,re13,re19,re8,*re17,*	6	2	0.7
Rob	19	SodA,TolC-MacB-MacA,Zwf,EmrA-EmrB-TolC,EmrK-EmrY-TolC,NfsB,TolC-MdtE-MdtF,FumC,RimK,MltF,AcrE-AcrF-TolC,AcrA-TolC-AcrB,NfsA,AldA,AcrD-AcrA-TolC,LdtB,AcnA,TolC-MdtC-MdtB-MdtA,Nfo,	3	FumC,AcnA,LdtB,	21	*re65,*re29,re30,re88,re90,re89,re47,*re76,*re35,*re39,*re36,*re58,*re37,*re61,*re33,*re87,*re70,*re63,*re38,*re44,*re67,*re73,*re43,*re59,*re75,*re50,re51,re52,*	25	9	0.1
RstA-Phosphorylated	3	OmpF,CsgE-CsgG,NarG-NarH-NarI,	1	NarG-NarH-NarI,	42	*re31,*re53,*re52,*re39,*re30,*re49,*re57,*re22,*re60,*re37,*re46,*re36,*re62,*re58,*re45,*re47,*re29,*re55,*re27,*re65,*re40,*re32,*re35,*re15,*re59,*re56,*re34,*re43,*re42,*re20,re21,*re50,*re41,*re28,*re61,*re64,*re33,*re51,*re44,*re54,*re38,*re48,*re63,*	43	42	0.0
RtcR	2	RtcA,RtcB,	2	RtcB,RtcA,	1	*re11,re12,re13,re15,re14,re4,re5,re6,re7,re8,re9,re16,*	12	0	1.0
RutR	11	RutC,NemA,RutG,GloA,CarB-CarA,RutB,RutE,PdeR,RutA,RutD,FepC-FepD-FepG-FepB,	7	RutD,RutA,RutB,RutE,CarB-CarA,RutG,RutC,	5	*re20,re21,re22,re46,re41,re40,re37,re38,re42,re51,re44,re48,*re26,*re30,*re35,*re32,*	16	2	0.5
SdiA	0		0		0	*	0	0	-0.0
SgrR	3	ThiQ-ThiP-TbpA,AlaC,SetA,	0		3	*re19,*re11,*re13,*	3	2	0.0
SlyA	9	PaaK,PaaJ,PaaF,PaaG,GspO,PaaH,PaaI,PaaE-PaaA-PaaC-PaaB,CasA-CasB-CasC-CasD-CasE,	7	PaaE-PaaA-PaaC-PaaB,PaaI,PaaH,PaaG,PaaJ,PaaF,PaaK,	3	*re62,*re40,*re67,re76,re87,re80,re81,re83,re74,re78,re84,re86,*	11	0	0.6
SoxR	6	TyrA,AroF,SodA,LpxC,MgtA,FumC,	2	TyrA,AroF,	5	*re17,*re13,re30,re26,re27,*re19,*re22,*re15,*	7	1	0.2
SoxS	28	TolC-MacB-MacA,Zwf,PoxB,RibA,SodA,EmrA-EmrB-TolC,NepI,Fpr,NfsB,EmrK-EmrY-TolC,TolC-MdtE-MdtF,RimK,AcrA-TolC-AcrB,AcrE-AcrF-TolC,FumC,NfsA,AldA,PtsG-Crr,LpxC,WaaY,AcrD-AcrA-TolC,OmpN,YdbK,Nfo,Pgi,TolC-MdtC-MdtB-MdtA,WaaZ,AcnA,	10	Zwf,PoxB,Fpr,YdbK,LpxC,WaaY,AcnA,Pgi,FumC,PtsG-Crr,	25	*re88,*re81,*re105,*re55,*re69,*re126,*re124,re141,re130,re68,re94,re75,re95,*re52,*re62,*re58,*re117,*re57,*re90,*re84,*re116,*re110,*re63,*re82,*re54,*re48,re138,re139,re49,re140,re71,*re102,re103,re137,re92,*re114,*re56,*re86,*re107,*	35	14	0.2
SrlR	3	SrlD,GutQ,SrlA-SrlB-SrlE,	2	SrlD,SrlA-SrlB-SrlE,	2	*re13,re14,re17,*re10,*	4	2	0.5
StpA	3	BglF,Fau,BglB,	2	BglB,BglF,	2	*re19,*re10,re14,re13,re15,re16,re11,re9,*	8	4	0.5
SutR	2	CysE,TcyN-TcyL-TcyJ,	0		7	*re19,*re18,*re15,*re20,*re17,*re16,*re7,*	7	6	0.0
TdcA	5	TdcE,TdcC,TdcD,TdcG,TdcB,	5	TdcB,TdcG,TdcD,TdcC,TdcE,	1	*re10,re11,re15,re12,re13,re16,re24,re20,re21,re25,re18,*	9	2	1.0
TdcR	5	TdcE,TdcC,TdcD,TdcG,TdcB,	5	TdcE,TdcD,TdcC,TdcG,TdcB,	1	*re10,re11,re15,re12,re13,re16,re24,re20,re21,re25,re18,*	9	2	1.0
TorR-Phosphorylated	4	TorA,TnaA,TnaB,TorC-TorA,	4	TorC-TorA,TnaB,TorA,TnaA,	2	*re18,re19,*re10,re12,re11,re9,re14,*	7	1	0.8
TorR-TorI	1	GadA,	0		1	*re7,*	1	0	0.0
TreR	2	TreB-Crr,TreC,	2	TreC,TreB-Crr,	1	*re5,re7,*	2	1	1.0
TrpR-tryptophan	9	TrpA,Mtr,TrpE-TrpD,AroL,AroH,TrpC,TrpB,TrpD,TrpA-TrpB,	9	TrpC,AroH,AroL,TrpE-TrpD,Mtr,TrpA,TrpA-TrpB,TrpD,TrpB,	1	*re14,re38,re16,re39,re19,re24,re23,re20,re25,re28,re29,re33,re32,*	11	2	1.0
TyrR	1	TyrP,	0		1	*re4,*	1	1	0.0
TyrR-phenylalanine	2	AroG,TyrP,	0		2	*re6,*re4,*	2	1	0.0
TyrR-tyrosine	8	AroF,TyrA,Mtr,TyrP,AroL,FolA,AroP,TyrB,	7	AroP,TyrB,AroF,TyrA,TyrP,AroL,FolA,	3	*re12,re34,re14,re35,re36,re18,re30,re26,re25,re37,re28,re29,re31,re19,re21,*re23,*re17,*	13	4	0.7
UhpA-Phosphorylated	1	UhpT,	0		4	*re4,*re5,*re3,*re6,*	4	4	0.0
UidR	2	UidB,UidA,	0		2	*re6,*re8,*	2	1	0.0
