# From /Users/Daniela/Documents/CCG/data_sets_GUs/analysis/scripts/connectivity_from_gufiles_permissive_enx_v1.pl on Mon May 14 20:52:25 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/connectivity/general_regulons/GUs_SRs/
GU name	Total enzymes	Enzymes	Total connected enzymes	Connected enzymes	Total components	Components	Total Enzymatic reactions	Total transport reactions	Connectivity
ModE	14	DeoD,MoaA,CcmD-CcmB-CcmA-CcmE-CcmC,NapB-NapC-NapH-NapG-NapA,ModC-ModB-ModA,MoaD-MoaE,HycI,OppB-OppC-OppD-OppF-MppA,OppC-OppD-OppF-OppB-OppA,DeoC,DeoB,DmsA-DmsB-DmsC,HycD-HycC-HycF-HycG-HycB-HycE,DeoA,	8	DeoD,MoaA,NapB-NapC-NapH-NapG-NapA,MoaD-MoaE,DeoC,DeoB,DmsA-DmsB-DmsC,DeoA,	9	*re106,re107,re76,*re101,*re59,re60,re62,re65,re69,re68,re63,re67,re70,re126,re71,re73,re72,*re92,re97,*re49,*re82,*re119,*re90,*re122,*	23	4	0.4
MprA	3	AcrA-TolC-AcrB,AcrD-AcrA-TolC,EmrA-EmrB-TolC,	0		2	*re11,*re9,*	2	2	0.0
MqsA	2	CsgE-CsgG,MqsR,	0		2	*re12,*re19,*	2	1	0.0
MraZ	11	MurF,MurE,RsmH,FtsW,MurC,LpxC,MraY,FtsI,MurD,DdlB,MurG,	9	MurF,MurE,FtsW,MurC,MraY,FtsI,MurD,DdlB,MurG,	3	*re46,*re30,*re19,re22,re42,re33,re44,re27,re40,re38,re36,*	11	1	0.7
MtlR	3	EIIMtl,MtlA,MtlD,	3	EIIMtl,MtlA,MtlD,	1	*re5,re6,re9,*	3	2	1.0
MurR	3	MurP-Crr,MurQ,MurP,	2	MurP-Crr,MurQ,	2	*re7,*re6,re9,*	3	2	0.5
Nac	10	GabD,PatD,GabP,GabT,NupC,SerA,CodA,GdhA,MnmE-MnmG,CodB,	9	GabD,PatD,GabP,GabT,SerA,CodA,GdhA,MnmE-MnmG,CodB,	11	*re50,*re55,*re24,re25,re37,re34,re30,re32,re60,re35,re62,re64,re47,re45,re46,re27,*re56,*re53,*re54,*re57,*re58,*re52,*re51,*re63,*	24	11	0.5
NadR	4	PncB,NadA,PnuC,NadB,	2	NadA,NadB,	3	*re13,*re11,*re6,re8,re9,*	5	1	0.3
NagC	19	GalP,ChbG,ManZ-ManY-ManX,GlmU,MurP-Crr,ChiP,UmpH,NanM,NagB,PtsG-Crr,EIINag,NagE,NanC,ChbA-ChbC-ChbB,TreB-Crr,GlmS,NagA,FeoB,ChbF,	17	GalP,ChbG,ManZ-ManY-ManX,GlmU,MurP-Crr,ChiP,NanM,NagB,PtsG-Crr,EIINag,NanC,NagE,ChbA-ChbC-ChbB,TreB-Crr,GlmS,NagA,ChbF,	10	*re109,*re40,re41,re46,re73,re60,re61,re63,re65,re82,re83,re84,re85,re116,re76,re87,re86,re45,re48,re49,re52,re92,re94,re78,re79,*re108,*re111,*re110,*re69,*re100,re102,*re99,*re107,*re74,*	33	18	0.6
NanR	6	NanE,NanT,NanM,NanC,NanA,NanK,	6	NanE,NanT,NanM,NanC,NanA,NanK,	1	*re14,re15,re18,re24,re22,re20,re17,*	7	2	1.0
NarL	36	YnfE-YnfF-YnfG-YnfH,PflB,NarG-NarH-NarI,CysG,TorC-TorA,CydD-CydC,AdhE,CcmD-CcmB-CcmA-CcmE-CcmC,AspA,NapB-NapC-NapH-NapG-NapA,NorW,Ogt,Hcr,FdhF,DcuB,DcuA,FocA,CitG,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,NikD-NikE-NikB-NikC-NikA,Hcp,NrfD-NrfC-NrfB-NrfA,CitX,NuoA-NuoH-NuoJ-NuoK-NuoL-NuoM-NuoN-NuoI-NuoG-NuoF-NuoE-NuoC-NuoB,NarK,NirD-NirB,HybA-HybB-HybO-HybC,DmsA-DmsB-DmsC,UbiA,FrdA-FrdB-FrdC-FrdD,MoeB,MoeA,NirC,UbiC,FumB,CitC,	30	YnfE-YnfF-YnfG-YnfH,PflB,CysG,NarG-NarH-NarI,TorC-TorA,AdhE,AspA,NapB-NapC-NapH-NapG-NapA,FdhF,DcuB,DcuA,FocA,CitG,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,Hcp,NrfD-NrfC-NrfB-NrfA,CitX,NuoA-NuoH-NuoJ-NuoK-NuoL-NuoM-NuoN-NuoI-NuoG-NuoF-NuoE-NuoC-NuoB,NarK,NirD-NirB,HybA-HybB-HybO-HybC,DmsA-DmsB-DmsC,UbiA,FrdA-FrdB-FrdC-FrdD,MoeA,MoeB,NirC,CitC,UbiC,FumB,	12	*re264,*re127,re128,re296,re183,re184,re185,re191,re297,re202,re130,re166,re165,re167,re169,re194,re175,re214,re229,re228,re239,re240,re246,re247,re258,re267,re268,re278,re300,re277,re199,re200,re241,re317,re306,re304,re144,re152,re150,re225,re323,re223,*re250,*re126,*re156,*re164,*re204,*re293,*re155,*re134,*re159,re160,re161,re162,*re125,*	54	17	0.6
NarP	11	CysG,CcmD-CcmB-CcmA-CcmE-CcmC,NapB-NapC-NapH-NapG-NapA,NorW,Hcr,FdhF,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,Hcp,NrfD-NrfC-NrfB-NrfA,NirD-NirB,NirC,	8	CysG,NapB-NapC-NapH-NapG-NapA,FdhF,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,Hcp,NrfD-NrfC-NrfB-NrfA,NirD-NirB,NirC,	5	*re79,*re53,*re100,re102,re110,re111,re77,re71,re69,re70,re89,re90,*re107,*re63,re64,re65,re66,*	17	2	0.5
NemR	2	NemA,GloA,	0		2	*re7,*re5,*	2	0	0.0
NhaR	5	NhaA,PgaA,PgaD-PgaC,PgaB,OsmC,	3	PgaA,PgaD-PgaC,PgaB,	3	*re14,re16,re19,re20,*re12,*re9,*	6	3	0.4
NikR	1	NikD-NikE-NikB-NikC-NikA,	0		1	*re9,*	1	1	0.0
NimR	1	NimT,	0		2	*re6,*re5,*	2	2	0.0
NorR	1	NorW,	0		1	*re8,*	1	0	0.0
NrdR	4	NrdA-NrdB,NrdE-NrdF,NrdG,NrdD,	3	NrdA-NrdB,NrdE-NrdF,NrdD,	2	*re12,re13,re14,re15,re16,re28,re27,re29,re30,re37,re38,re19,re20,re21,re22,re23,*re33,*	15	0	0.6
NsrR	36	WzxE,AceE-AceF-Lpd,Rfe,PheS-PheT,FeaB,TehB,Ndh,HypB,RffG,WaaH,MepH,Hmp,Hcr,TcyN-TcyL-TcyJ,SufS,WecB,HycI,WecC,AceF,TadA,Cdd,TehA,DkgB,Hcp,NrfD-NrfC-NrfB-NrfA,RffC,RffM,RffH,RffT,SodB,YeaE,MhpT,HycD-HycC-HycF-HycG-HycB-HycE,AceE,PgpC,ThrS,	24	WzxE,AceE-AceF-Lpd,Rfe,PheS-PheT,Ndh,RffG,WaaH,Hmp,TcyN-TcyL-TcyJ,SufS,WecB,WecC,AceF,TadA,Cdd,Hcp,NrfD-NrfC-NrfB-NrfA,RffC,RffM,RffH,RffT,SodB,AceE,ThrS,	21	*re149,*re113,re155,re150,re156,re201,re96,re97,re199,re195,re196,re197,re198,re204,*re207,*re118,*re115,*re101,*re164,*re205,*re209,*re100,*re99,*re117,re187,*re104,*re147,*re144,*re151,*re134,*re130,*re146,*re168,re177,re175,re230,re211,re171,re179,re181,re173,re88,re84,re85,re86,re89,re90,re221,re214,re218,re216,*re122,*	51	6	0.4
NtrC	21	RutD,HisP-HisM-HisQ-HisJ,PatA,GlnA,HisQ-HisP-HisM-ArgT,RutG,RutB,RutE,YeaG,RutA,RelA,AstA,RutC,DdpX,AstE,AstD,PotG-PotH-PotI-PotF,AstC,AmtB,GlnQ-GlnP-GlnH,AstB,	18	RutD,PatA,HisQ-HisP-HisM-ArgT,GlnA,RutG,RutB,RutE,RutA,RelA,AstA,RutC,AstE,AstD,PotG-PotH-PotI-PotF,AstC,AmtB,GlnQ-GlnP-GlnH,AstB,	7	*re76,*re56,*re100,re97,re62,re60,re123,re119,re117,re115,re114,re118,re121,re128,re125,re51,re78,re63,re67,re65,re96,re83,re58,re55,*re54,*re90,*re130,*re105,re137,re106,*	29	8	0.7
OmpR	8	CsgE-CsgG,FadL,OmpF,PgaA,PgaD-PgaC,PgaB,OmpC,DtpA,	3	PgaA,PgaD-PgaC,PgaB,	21	*re35,*re44,*re46,*re50,*re45,*re48,*re42,*re55,*re56,*re53,*re32,*re49,*re54,*re57,*re47,*re31,*re52,*re51,*re43,*re63,re65,re68,re69,*re27,*	24	22	0.1
OxyR	14	HemH,Gor,GntP,Hcr,SufS,AhpC-AhpF,Hcp,DsbG,KatG,UxuA,NfsA,RimK,UxuB,MntH,	8	HemH,GntP,SufS,Hcp,KatG,UxuA,UxuB,MntH,	12	*re70,*re64,*re37,*re50,*re48,*re42,*re55,*re53,re61,re60,re82,re78,re79,re80,re81,*re41,*re57,re63,*re47,re88,re86,*re66,*	22	4	0.3
PaaX	9	PaaZ,PaaI,PaaF,PaaG,PaaJ,PaaY,PaaK,PaaE-PaaA-PaaC-PaaB,PaaH,	9	PaaZ,PaaI,PaaF,PaaG,PaaJ,PaaY,PaaK,PaaE-PaaA-PaaC-PaaB,PaaH,	2	*re17,re26,re41,re42,re33,re24,re28,re34,re30,re31,re36,re39,*re43,*	13	0	0.9
PdeL	1	PdeL,	0		1	*re3,*	1	0	0.0
PdhR	26	MurF,AceE-AceF-Lpd,Ndh,CyoE,SucA-SucB-Lpd,Lpd,Lpd-GcvP-GcvH-GcvT,MurE,RsmH,FtsW,HemL,AceF,MurC,LpxC,GlcD-GlcE-GlcF,GlcA,FecA-ExbD-ExbB-TonB,MraY,CyoD-CyoA-CyoB-CyoC,FtsI,MurD,GlcB,AceE,DdlB,FecE-FecC-FecD-FecB,MurG,	20	MurF,AceE-AceF-Lpd,Ndh,SucA-SucB-Lpd,Lpd,Lpd-GcvP-GcvH-GcvT,MurE,FtsW,AceF,MurC,GlcA,GlcD-GlcE-GlcF,MraY,CyoD-CyoA-CyoB-CyoC,FtsI,MurD,GlcB,AceE,DdlB,MurG,	12	*re109,re118,re116,re114,re112,re60,re72,re120,re77,*re127,*re64,*re95,*re92,*re100,re101,re131,re47,re103,re104,re105,re96,re43,re44,re45,re48,re129,re130,re49,re83,re86,re81,re99,re97,*re107,*re123,*re124,*re80,*re58,*re122,re53,*	37	5	0.5
PepA	2	PepA,CarB-CarA,	1	CarB-CarA,	3	*re12,*re11,*re6,re7,re8,*	5	0	0.2
PgrR	2	YcjG,MpaA,	2	YcjG,MpaA,	1	*re10,re14,*	2	0	1.0
PhoB	18	UgpC-UgpA-UgpE-UgpB,PitB,AdiC,PhoA,PhnO,WaaH,TktB,OmpF,PhnL-PhnH-PhnG-PhnI,UgpQ,PhnN,PhnC-PhnE_1-PhnD,PhnJ,PhnP,CusC-CusB-CusF-CusA,PhnM,Eda,PhoE,	12	UgpC-UgpA-UgpE-UgpB,PhoA,TktB,OmpF,PhnL-PhnH-PhnG-PhnI,UgpQ,PhnN,PhnJ,PhnP,PhnM,Eda,PhoE,	47	*re89,*re200,*re172,*re102,*re133,re185,re186,re138,re206,re77,re141,re76,re78,re92,*re154,*re94,*re143,re144,*re86,*re127,*re142,*re126,re195,re189,re190,re196,re136,re197,re131,re198,re160,*re98,*re156,*re171,*re164,*re95,*re93,*re150,*re110,re118,re114,re124,re120,re205,re129,re130,re140,*re157,*re97,*re88,*re69,*re155,*re91,*re84,*re147,re148,re149,*re137,*re85,*re87,*re128,*re145,*re158,*re90,*re151,re152,re153,*re134,re135,*re170,*re159,*re146,*re96,*re61,*re139,*re132,*re68,*re122,*re103,*	77	26	0.2
PhoP	33	MetB,ArgD,EntS-TolC,RutD,GlgA,RutG,RutB,FadL,RutE,PurD,PurH,GlgB,AcrA-TolC-AcrB,YbjG,RutA,HemL,EmrK-EmrY-TolC,PagP,MetL,MalS,AcrD-AcrA-TolC,MgtA,TolC-MacB-MacA,RutC,OmpT,TolC-MdtE-MdtF,EmrA-EmrB-TolC,GlgX,GlgP,AcrE-AcrF-TolC,NagA,GlgC,TolC-MdtC-MdtB-MdtA,	17	ArgD,MetB,RutD,RutG,GlgA,RutB,RutE,PurD,PurH,GlgB,RutA,MetL,MalS,RutC,GlgX,GlgP,GlgC,	15	*re102,*re109,*re113,re163,re115,re116,*re60,*re142,*re101,*re69,*re87,*re107,*re151,*re105,*re58,*re74,re76,re80,re78,re82,re90,*re148,*re122,re123,re125,re126,re127,re129,re131,re133,re93,re161,re92,re94,re136,re97,re162,re63,re64,re160,re96,*	37	8	0.4
PrpR	4	PrpB,PrpC,PrpD,PrpE,	4	PrpB,PrpC,PrpD,PrpE,	1	*re10,re14,re9,re12,re16,re7,*	5	0	1.0
PspF	1	PspE,	0		1	*re13,*	1	0	0.0
PurR	26	PurA,GuaB,UbiX,PurD,PyrD,GlyA,Prs,GcvP,PurN,PurH,Lpd-GcvP-GcvH-GcvT,PurB,SpeA,CarB-CarA,CodA,PurF,PurK,PurC,PurE,GuaA,PurM,PyrC,SpeB,PurL,GcvT,CodB,	25	PurA,GuaB,PurD,PyrD,GlyA,Prs,GcvP,PurN,PurH,Lpd-GcvP-GcvH-GcvT,PurB,SpeA,CarB-CarA,CodA,PurF,PurK,PurC,PurE,GuaA,PurM,PyrC,SpeB,PurL,CodB,GcvT,	4	*re101,re99,re104,re46,re35,re34,re105,re36,re39,re40,re48,re47,re49,re55,re58,re59,re76,re106,re80,re61,re62,re64,re69,re71,re72,re74,re78,re85,re89,re87,re91,re82,re83,re67,re42,re94,re96,re97,*re56,*re57,*re103,*	38	1	0.9
PutA	2	PutA,PutP,	2	PutA,PutP,	2	*re4,re7,re9,re5,*re8,*	4	2	0.7
PuuR	6	PuuC,PuuE,PuuB,PuuA,PuuD,PuuP,	6	PuuC,PuuE,PuuB,PuuA,PuuD,PuuP,	2	*re13,*re11,re14,re16,re18,re9,re20,*	7	1	0.9
QseB	0		0		0	*	0	0	-0.0
RbsR	6	RbsA-RbsC-RbsB,RbsK,PurD,Add,PurH,RbsD,	6	RbsA-RbsC-RbsB,RbsK,PurD,Add,PurH,RbsD,	3	*re14,re28,re16,re17,*re11,re12,*re20,re24,re29,re26,*	8	1	0.8
RcdA	1	CsgE-CsgG,	0		1	*re15,*	1	1	0.0
RclR	0		0		0	*	0	0	-0.0
RcnR	1	RcnA,	0		2	*re6,*re5,*	2	2	0.0
RcsAB	3	Wzc,CsgE-CsgG,Wzb,	2	Wzc,Wzb,	2	*re33,re35,*re20,*	3	1	0.5
RcsB	4	GadC,GadA,GadB,OsmC,	3	GadC,GadA,GadB,	2	*re42,*re30,re33,*	3	1	0.6
RcsB-BglJ	2	BglF,BglB,	2	BglF,BglB,	2	*re17,re18,re22,re21,re23,re24,*re19,*	7	4	0.7
RelB	1	RelE,	0		1	*re8,*	1	0	0.0
RelB-RelE	1	RelE,	0		1	*re8,*	1	0	0.0
RhaR	0		0		0	*	0	0	-0.0
RhaS	4	RhaT,RhaB,RhaD,RhaA,	4	RhaT,RhaB,RhaD,RhaA,	3	*re18,*re11,re13,re19,re8,*re17,re9,*	6	2	0.7
Rob	19	FumC,EntS-TolC,AcnA,NfsB,Zwf,LdtB,AcrA-TolC-AcrB,MltF,EmrK-EmrY-TolC,AcrD-AcrA-TolC,TolC-MacB-MacA,Nfo,NfsA,TolC-MdtE-MdtF,EmrA-EmrB-TolC,RimK,SodA,AcrE-AcrF-TolC,TolC-MdtC-MdtB-MdtA,	3	FumC,AcnA,LdtB,	13	*re50,*re42,re43,re44,*re71,*re56,*re34,*re28,re29,re79,re81,re80,re39,*re78,*re32,*re54,*re65,*re58,*re52,*re61,*	17	4	0.1
RstA	3	NarG-NarH-NarI,CsgE-CsgG,OmpF,	1	NarG-NarH-NarI,	18	*re38,*re35,*re22,*re39,*re37,*re36,*re40,*re33,*re29,*re34,*re28,*re41,*re32,*re15,*re30,*re31,*re27,*re20,re21,*	19	18	0.1
RtcR	2	RtcB,RtcA,	2	RtcB,RtcA,	1	*re4,re5,re7,*	3	0	1.0
RutR	11	RutD,RutG,RutB,RutE,RutA,CarB-CarA,PdeR,FepC-FepD-FepG-FepB,RutC,NemA,GloA,	7	RutD,RutG,RutB,RutE,RutA,CarB-CarA,RutC,	5	*re35,*re32,*re30,*re26,*re20,re21,re22,re46,re42,re40,re38,re37,re41,re44,re51,re48,*	16	2	0.5
SdiA	0		0		0	*	0	0	-0.0
SgrR	3	ThiQ-ThiP-TbpA,AlaC,SetA,	0		3	*re13,*re11,*re20,*	3	2	0.0
SlyA	0		0		0	*	0	0	-0.0
SoxR	1	FumC,	0		1	*re5,*	1	0	0.0
SoxS	26	FumC,EntS-TolC,AcnA,NfsB,Zwf,AcrA-TolC-AcrB,PtsG-Crr,RibA,EmrK-EmrY-TolC,WaaY,AcrD-AcrA-TolC,YdbK,TolC-MacB-MacA,Pgi,Nfo,WaaZ,NfsA,Fpr,TolC-MdtE-MdtF,PoxB,EmrA-EmrB-TolC,RimK,SodA,AcrE-AcrF-TolC,TolC-MdtC-MdtB-MdtA,OmpN,	8	FumC,AcnA,Zwf,PtsG-Crr,YdbK,Pgi,Fpr,PoxB,	17	*re89,*re109,re55,re75,re76,*re81,re82,*re94,*re115,re73,*re86,*re46,*re42,re116,re117,re43,re118,re57,*re48,*re71,*re69,*re84,*re100,*re67,*re105,*re65,*re103,*	24	7	0.2
StpA	3	Fau,BglF,BglB,	2	BglF,BglB,	3	*re11,*re19,*re10,re14,re13,re15,re16,re9,*	8	4	0.4
SutR	2	CysE,TcyN-TcyL-TcyJ,	0		3	*re7,*re16,*re15,*	3	2	0.0
TdcA	5	TdcG,TdcB,TdcC,TdcE,TdcD,	5	TdcG,TdcB,TdcC,TdcE,TdcD,	2	*re11,re14,re22,re18,re19,re23,re16,*re10,re13,*	7	2	0.8
TdcR	5	TdcG,TdcB,TdcC,TdcE,TdcD,	5	TdcG,TdcB,TdcC,TdcE,TdcD,	2	*re11,re14,re22,re18,re19,re23,re16,*re10,re13,*	7	2	0.8
TorR	4	TorC-TorA,TnaA,GadA,TnaB,	2	TnaA,TnaB,	3	*re14,*re19,re20,re22,*re26,*	5	1	0.3
TreR	2	TreB-Crr,TreC,	2	TreB-Crr,TreC,	1	*re5,re7,*	2	1	1.0
TrpR	9	TrpA,TrpB,TrpC,TrpE-TrpD,AroL,TrpD,Mtr,TrpA-TrpB,AroH,	9	TrpA,TrpB,TrpC,TrpE-TrpD,AroL,TrpD,Mtr,TrpA-TrpB,AroH,	1	*re14,re38,re16,re39,re19,re24,re23,re20,re25,re28,re29,re33,re32,*	11	2	1.0
TyrR	9	TyrB,TyrA,FolA,AroL,Mtr,TyrP,AroG,AroP,AroF,	8	TyrB,TyrA,FolA,AroL,TyrP,AroG,AroP,AroF,	3	*re14,re38,re17,re39,re40,re21,re33,re29,re28,re41,re31,re32,re34,re22,re24,*re26,*re20,*	13	4	0.7
UhpA	1	UhpT,	0		4	*re3,*re4,*re6,*re5,*	4	4	0.0
UidR	2	UidA,UidB,	0		2	*re8,*re6,*	2	1	0.0
UlaR	5	UlaF,UlaD,UlaC-UlaB-UlaA,UlaG,UlaE,	5	UlaF,UlaD,UlaC-UlaB-UlaA,UlaG,UlaE,	1	*re10,re20,re14,re16,re18,*	5	1	1.0
UvrY	2	LuxS,UhpT,	0		5	*re13,*re14,*re12,*re15,*re10,*	5	4	0.0
UxuR	5	GntP,UidA,UidB,UxuA,UxuB,	4	GntP,UidA,UxuA,UxuB,	3	*re13,*re12,re23,re21,re25,re16,*re18,*	6	3	0.6
XapR	2	XapA,XapB,	2	XapA,XapB,	1	*re4,re5,re6,re7,re9,*	5	1	1.0
XylR	3	XylB,XylA,XylG-XylH-XylF,	2	XylB,XylA,	3	*re13,*re16,*re10,re12,*	4	1	0.4
YdeO	3	AppC-AppB,AppA,TolC-MdtE-MdtF,	0		4	*re22,*re42,*re23,*re26,*	4	2	0.0
YedW	3	CyoE,CyoD-CyoA-CyoB-CyoC,CusC-CusB-CusF-CusA,	0		4	*re16,*re29,*re24,*re15,*	4	3	0.0
YefM	1	YoeB,	0		1	*re6,*	1	0	0.0
YefM-YoeB	1	YoeB,	0		1	*re6,*	1	0	0.0
YehT	0		0		0	*	0	0	-0.0
YeiL	0		0		0	*	0	0	-0.0
YiaJ	6	YiaO-YiaN-YiaM,SgbE,SgbH,YiaK,SgbU,LyxK,	6	YiaO-YiaN-YiaM,SgbE,SgbH,YiaK,SgbU,LyxK,	1	*re12,re17,re13,re22,re26,re19,re15,*	7	1	1.0
YjjQ	1	OmpC,	0		16	*re25,*re21,*re22,*re18,*re29,*re24,*re23,*re28,*re17,*re32,*re30,*re31,*re27,*re19,*re26,*re20,*	16	16	0.0
YpdB	0		0		0	*	0	0	-0.0
YqhC	2	YqhD,DkgA,	1	YqhD,	9	*re13,*re7,*re14,*re12,*re11,re9,*re4,*re6,*re5,*re10,*	10	0	0.1
YqjI	1	YqjH,	1	YqjH,	1	*re4,re5,*	2	0	1.0
ZntR	1	ZntA,	0		1	*re3,*	1	1	0.0
ZraR	0		0		0	*	0	0	-0.0
Zur	1	ZnuC-ZnuB-ZnuA,	0		1	*re12,*	1	1	0.0
