# From /Users/Daniela/Documents/CCG/data_sets_GUs/analysis/scripts/connectivity_from_gufiles_permissive_enx_v1.pl on Wed May  9 22:37:30 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/connectivity/conformation_effect/GUs_SRs/
GU name	Total enzymes	Enzymes	Total connected enzymes	Connected enzymes	Total components	Components	Total Enzymatic reactions	Total transport reactions	Connectivity
FNR-Fe_pos	92	PflB,TdcG,CysG,SsuE,GarR,DapD,EntF,MoaD-MoaE,FocA,SsuA-SsuC-SsuB,NikD-NikE-NikB-NikC-NikA,NrfD-NrfC-NrfB-NrfA,MalP,CheR,RnpB,DmsA-DmsB-DmsC,FrdA-FrdB-FrdC-FrdD,TdcE,Fes,AceE,DcuC,NarG-NarH-NarI,XdhA-XdhB-XdhC,CydD-CydC,TdcC,HypB,CcmD-CcmB-CcmA-CcmE-CcmC,NapB-NapC-NapH-NapG-NapA,AsnII,SsuD,AspC,AnsB,DcuA,EmrK-EmrY-TolC,AceF,GarL,AckA,GarP,BcsZ,NarK,CydA-CydB-CydX,AmtB,NrdD,FumB,FeoB,YnfE-YnfF-YnfG-YnfH,UxaC,AdhE,UxaA,AspA,PepT,GcvP,UraA,CheB,Lpd,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,CaiB,GlpQ,GlpT,CaiD,NirD-NirB,Map,NrdG,PdeF,AcrE-AcrF-TolC,TdcD,Pta,NirC,GcvT,GlpA-GlpB-GlpC,GlnD,EntB-EntD-EntF-EntE,PitA,TdcB,AceE-AceF-Lpd,BcsB-BcsA,MoaA,MalQ,SucA-SucB-Lpd,RNA:RnpB,CaiT,Lpd-GcvP-GcvH-GcvT,Hcr,FdhF,DcuB,Upp,CaiA,CaiC,Hcp,KatG,GarK,GdhA,	84	PflB,TdcG,CysG,SsuE,GarR,DapD,EntF,MoaD-MoaE,FocA,MalP,NrfD-NrfC-NrfB-NrfA,CheR,RnpB,DmsA-DmsB-DmsC,FrdA-FrdB-FrdC-FrdD,TdcE,Fes,AceE,DcuC,NarG-NarH-NarI,XdhA-XdhB-XdhC,CydD-CydC,TdcC,HypB,NapB-NapC-NapH-NapG-NapA,AsnII,SsuD,AnsB,AspC,DcuA,AceF,GarL,AckA,GarP,BcsZ,NarK,CydA-CydB-CydX,AmtB,NrdD,FumB,FeoB,YnfE-YnfF-YnfG-YnfH,UxaC,AdhE,UxaA,AspA,GcvP,UraA,Lpd,CheB,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,CaiB,GlpQ,GlpT,CaiD,NirD-NirB,Map,NrdG,TdcD,Pta,NirC,GcvT,GlnD,GlpA-GlpB-GlpC,EntB-EntD-EntF-EntE,PitA,TdcB,AceE-AceF-Lpd,BcsB-BcsA,MalQ,MoaA,SucA-SucB-Lpd,RNA:RnpB,CaiT,Lpd-GcvP-GcvH-GcvT,FdhF,DcuB,Upp,CaiA,CaiC,Hcp,KatG,GarK,GdhA,	25	*re241,re245,*re583,re619,re586,*re520,*re427,*re589,re590,*re204,re205,re206,re209,re208,re223,re222,re252,re250,re248,re254,re338,re336,re337,re361,re516,re304,re430,re234,re228,re226,re232,re279,re280,re271,re272,re273,re274,re275,re276,re277,re278,re285,re282,re283,re284,re286,re299,re300,re498,re446,re301,re302,re345,re384,re385,re386,re387,re391,re235,re236,re237,re238,re295,re431,re428,re432,re517,re531,re213,re611,re532,re214,re616,re618,re614,re615,re409,re425,re424,re557,re221,re558,re559,re560,re562,re470,re524,re606,re487,re457,re291,re469,re458,re318,re364,re307,re308,re309,re311,re370,re369,re612,re613,re399,re403,re404,re406,re468,re475,re476,re501,re502,re374,re380,re372,re376,re381,re258,re327,re328,re329,re332,re331,re330,re393,re394,re579,re395,re448,re416,re492,re491,re493,re494,re495,re453,re581,re569,re572,re333,re350,re351,re352,re353,re210,re570,re573,*re479,*re261,*re522,*re553,*re349,*re534,re535,*re521,*re306,*re377,*re220,*re296,*re434,re435,re436,re437,re438,re439,re442,re441,re443,re444,re617,*re378,*re514,*re217,*re585,*re523,*re511,*re411,*	168	32	0.7
FucR-L-fuculose-1-phosphate_pos	6	FucI,FucO,FucA,FucP,FucK,FucU,	5	FucI,FucO,FucA,FucK,FucU,	2	*re21,*re10,re16,re13,re18,re9,re15,re12,re24,re19,*	10	1	0.7
Fur-Fe2+_neg	59	FumC,EntS-TolC,GarR,DapD,EntF,OppB-OppC-OppD-OppF-MppA,EntS,EntB,FhuC-FhuB-FhuD,RnpB,Fiu,Gnd,FumA,FhuE-ExbD-ExbB-TonB,Fes,AceE,FecE-FecC-FecD-FecB,MetH,ExbD-ExbB-TonB-FhuA,ExbD-ExbB-TonB-FepA,EntD,CirA,Hmp,AspC,AceF,GarL,FepC-FepD-FepG-FepB,GarP,FecA-ExbD-ExbB-TonB,AmtB,YqjH,FeoB,GpmA,Ndh,EntH,Zwf,Lpd,SufS,OppC-OppD-OppF-OppB-OppA,RcnA,EntE,Map,PyrC,SodA,MntH,GlnD,EntB-EntD-EntF-EntE,AceE-AceF-Lpd,GspO,CyoE,SucA-SucB-Lpd,NrdE-NrdF,EntA,RNA:RnpB,Lpd-GcvP-GcvH-GcvT,CyoD-CyoA-CyoB-CyoC,GarK,GdhA,EntC,	50	FumC,EntS-TolC,GarR,DapD,EntF,EntS,EntB,RnpB,Fiu,Gnd,FumA,Fes,AceE,MetH,ExbD-ExbB-TonB-FepA,CirA,EntD,Hmp,AspC,AceF,FepC-FepD-FepG-FepB,GarL,GarP,AmtB,YqjH,FeoB,GpmA,Ndh,EntH,Zwf,Lpd,SufS,EntE,Map,SodA,MntH,GlnD,EntB-EntD-EntF-EntE,AceE-AceF-Lpd,GspO,CyoE,SucA-SucB-Lpd,NrdE-NrdF,EntA,RNA:RnpB,Lpd-GcvP-GcvH-GcvT,CyoD-CyoA-CyoB-CyoC,GarK,GdhA,EntC,	22	*re338,*re337,*re319,*re186,*re310,*re245,*re126,re127,re128,re131,re130,re154,re170,re164,re163,re152,re160,re156,re158,re168,re241,re247,re239,re243,re248,re263,re265,re264,re266,re267,re381,re382,re161,re162,re165,re166,re179,re210,re211,re212,re213,re372,re143,re209,re201,re197,re373,re171,re176,re291,re137,re138,re139,re140,re141,re250,re135,re295,re261,re292,re289,re293,re378,re296,re288,re297,re301,re299,re282,re302,re376,re384,re379,re383,re380,re358,re359,re360,re361,re362,re235,re377,re175,re252,re253,re254,re132,re234,re375,*re335,*re244,*re341,re342,*re284,re348,*re325,*re219,*re216,*re147,re308,*re315,re316,re317,re318,*re305,*re224,*re328,*re309,*re287,*re285,*	101	18	0.6
Fur-Fe2+_pos	20	EntS-TolC,EntS,AceE,SucD-SucC,AceF,SucA,MntP,AmtB,FumB,Lpd,OmpF,FtnA,AceE-AceF-Lpd,SucA-SucB-Lpd,SucB,Lpd-GcvP-GcvH-GcvT,DcuB,KatG,KatE,GdhA,	17	AceE,SucD-SucC,AceF,SucA,AmtB,FumB,Lpd,OmpF,FtnA,AceE-AceF-Lpd,SucA-SucB-Lpd,SucB,Lpd-GcvP-GcvH-GcvT,DcuB,KatG,KatE,GdhA,	20	*re89,*re83,*re102,re107,re31,re109,re27,re28,re29,re32,re33,re66,re108,re54,re36,re70,re67,re64,re68,re71,re63,re72,re84,re38,re40,re41,re42,re51,re52,*re81,*re86,*re39,*re77,*re79,*re45,*re76,*re88,*re78,*re85,*re87,*re82,*re62,*re90,*re47,re48,re49,re57,re58,re60,*re80,*re74,*	48	23	0.4
Fur-Mn2+_neg	59	FumC,EntS-TolC,GarR,DapD,EntF,OppB-OppC-OppD-OppF-MppA,EntS,EntB,FhuC-FhuB-FhuD,RnpB,Fiu,Gnd,FumA,FhuE-ExbD-ExbB-TonB,Fes,AceE,FecE-FecC-FecD-FecB,MetH,ExbD-ExbB-TonB-FhuA,ExbD-ExbB-TonB-FepA,EntD,CirA,Hmp,AspC,AceF,GarL,FepC-FepD-FepG-FepB,GarP,FecA-ExbD-ExbB-TonB,AmtB,YqjH,FeoB,GpmA,Ndh,EntH,Zwf,Lpd,SufS,OppC-OppD-OppF-OppB-OppA,RcnA,EntE,Map,PyrC,SodA,MntH,GlnD,EntB-EntD-EntF-EntE,AceE-AceF-Lpd,GspO,CyoE,SucA-SucB-Lpd,NrdE-NrdF,EntA,RNA:RnpB,Lpd-GcvP-GcvH-GcvT,CyoD-CyoA-CyoB-CyoC,GarK,GdhA,EntC,	50	FumC,EntS-TolC,GarR,DapD,EntF,EntS,EntB,RnpB,Fiu,Gnd,FumA,Fes,AceE,MetH,ExbD-ExbB-TonB-FepA,CirA,EntD,Hmp,AspC,AceF,FepC-FepD-FepG-FepB,GarL,GarP,AmtB,YqjH,FeoB,GpmA,Ndh,EntH,Zwf,Lpd,SufS,EntE,Map,SodA,MntH,GlnD,EntB-EntD-EntF-EntE,AceE-AceF-Lpd,GspO,CyoE,SucA-SucB-Lpd,NrdE-NrdF,EntA,RNA:RnpB,Lpd-GcvP-GcvH-GcvT,CyoD-CyoA-CyoB-CyoC,GarK,GdhA,EntC,	22	*re338,*re337,*re319,*re186,*re310,*re245,*re126,re127,re128,re131,re130,re154,re170,re164,re163,re152,re160,re156,re158,re168,re241,re247,re239,re243,re248,re263,re265,re264,re266,re267,re381,re382,re161,re162,re165,re166,re179,re210,re211,re212,re213,re372,re143,re209,re201,re197,re373,re171,re176,re291,re137,re138,re139,re140,re141,re250,re135,re295,re261,re292,re289,re293,re378,re296,re288,re297,re301,re299,re282,re302,re376,re384,re379,re383,re380,re358,re359,re360,re361,re362,re235,re377,re175,re252,re253,re254,re132,re234,re375,*re335,*re244,*re341,re342,*re284,re348,*re325,*re219,*re216,*re147,re308,*re315,re316,re317,re318,*re305,*re224,*re328,*re309,*re287,*re285,*	101	18	0.6
Fur-Mn2+_pos	20	EntS-TolC,EntS,AceE,SucD-SucC,AceF,SucA,MntP,AmtB,FumB,Lpd,OmpF,FtnA,AceE-AceF-Lpd,SucA-SucB-Lpd,SucB,Lpd-GcvP-GcvH-GcvT,DcuB,KatG,KatE,GdhA,	17	AceE,SucD-SucC,AceF,SucA,AmtB,FumB,Lpd,OmpF,FtnA,AceE-AceF-Lpd,SucA-SucB-Lpd,SucB,Lpd-GcvP-GcvH-GcvT,DcuB,KatG,KatE,GdhA,	20	*re89,*re83,*re102,re107,re31,re109,re27,re28,re29,re32,re33,re66,re108,re54,re36,re70,re67,re64,re68,re71,re63,re72,re84,re38,re40,re41,re42,re51,re52,*re81,*re86,*re39,*re77,*re79,*re45,*re76,*re88,*re78,*re85,*re87,*re82,*re62,*re90,*re47,re48,re49,re57,re58,re60,*re80,*re74,*	48	23	0.4
GlcC-Acetate_neg	0		0		0	*	0	0	-0.0
GlcC-Acetate_pos	3	GlcD-GlcE-GlcF,GlcB,GlcA,	3	GlcD-GlcE-GlcF,GlcB,GlcA,	2	*re11,re14,re9,*re8,*	4	2	0.8
GlcC-Glycolate_neg	0		0		0	*	0	0	-0.0
GlcC-Glycolate_pos	3	GlcD-GlcE-GlcF,GlcB,GlcA,	3	GlcD-GlcE-GlcF,GlcB,GlcA,	2	*re11,re14,re9,*re8,*	4	2	0.8
GlrR-Pasp56_pos	0		0		0	*	0	0	-0.0
IclR-pyruvate_neg	3	AceA,AceK,AceB,	3	AceA,AceK,AceB,	2	*re6,re13,re8,*re10,re11,*	4	0	0.8
IdnR-5-ketogluconate_neg	2	GntK,GntU,	2	GntK,GntU,	1	*re5,re8,*	2	1	1.0
IdnR-5-ketogluconate_pos	4	IdnT,IdnK,IdnD,IdnO,	4	IdnT,IdnK,IdnD,IdnO,	1	*re11,re14,re17,re7,re16,re15,re9,*	6	3	1.0
IdnR-Idonate_neg	2	GntK,GntU,	2	GntK,GntU,	1	*re5,re8,*	2	1	1.0
IdnR-Idonate_pos	4	IdnT,IdnK,IdnD,IdnO,	4	IdnT,IdnK,IdnD,IdnO,	1	*re11,re14,re17,re7,re16,re15,re9,*	6	3	1.0
IlvY-2-acetolactate_neg	0		0		0	*	0	0	-0.0
IlvY-2-acetolactate_pos	1	IlvC,	0		3	*re3,*re4,*re5,*	3	0	0.0
IlvY-Alfa-acetohydroxybutirate_neg	0		0		0	*	0	0	-0.0
IlvY-Alfa-acetohydroxybutirate_pos	1	IlvC,	0		3	*re3,*re4,*re5,*	3	0	0.0
IscR-2Fe_neg	5	IscS,RnlA,CcmD-CcmB-CcmA-CcmE-CcmC,NapB-NapC-NapH-NapG-NapA,IscU,	3	IscS,NapB-NapC-NapH-NapG-NapA,IscU,	4	*re33,*re54,re55,re56,re57,re58,re60,*re74,*re63,re64,*	10	1	0.4
IscR-2Fe_pos	2	SufS,NrdE-NrdF,	2	SufS,NrdE-NrdF,	3	*re14,re15,re16,re17,*re18,*re29,re30,re31,re32,re33,*	10	0	0.5
LldR-L-lactate_neg	2	LldD,LldP,	2	LldD,LldP,	2	*re7,*re5,re8,*	3	2	0.7
LldR-L-lactate_pos	2	LldD,LldP,	2	LldD,LldP,	2	*re7,*re5,re8,*	3	2	0.7
Lrp-Leucine_neg	24	YfbR,OppB-OppC-OppD-OppF-MppA,OmpC,OsmC,AlaA,LysU,SerA,LeuE,LivF-LivG-LivH-LivM-LivJ,IlvO-IlvO-IlvM,DadA,AdhE,IlvD,AidB,AvtA,IlvA,OppC-OppD-OppF-OppB-OppA,IlvI-IlvH,DadX,SdaA,Fau,IlvE,BCAT,LivK-LivM-LivH-LivG-LivF,	16	OmpC,AlaA,SerA,LeuE,LivF-LivG-LivH-LivM-LivJ,IlvO-IlvO-IlvM,DadA,AdhE,IlvD,AvtA,IlvA,IlvI-IlvH,DadX,IlvE,BCAT,LivK-LivM-LivH-LivG-LivF,	34	*re167,*re154,*re75,*re161,*re98,*re156,*re77,re78,*re171,*re160,*re179,*re163,*re76,*re219,*re150,*re157,*re209,*re216,*re155,*re220,*re174,*re162,*re215,*re137,*re153,*re165,*re158,*re217,*re206,*re166,*re80,*re116,re222,re118,re122,re121,re123,re119,re225,re124,re136,re208,re210,re82,re128,re129,re164,re90,re140,re224,re94,re93,re96,re91,re223,re141,*re218,*re159,*re168,*	55	22	0.3
Lrp-Leucine_pos	18	GabD,Kbl,AroA,GabP,OsmC,LysP,CadA,GabT,SerA,GcvP,IlvI-IlvH,ArgO,GcvT,SerC,Lpd-GcvP-GcvH-GcvT,LhgO,CadB,Tdh,	15	GabD,Kbl,GabP,LysP,CadA,GabT,SerA,GcvP,IlvI-IlvH,GcvT,SerC,Lpd-GcvP-GcvH-GcvT,LhgO,CadB,Tdh,	5	*re39,*re37,*re56,re60,re58,re61,re82,re89,re91,re93,re90,re94,re95,*re41,re43,re44,re84,re64,re65,re66,re67,re76,re77,re80,re98,*re87,*	26	5	0.7
LsrR_neg	5	LsrB-LsrD-LsrC-LsrA,LsrG,LsrK,Tam,LsrF,	3	LsrG,LsrK,LsrF,	3	*re25,*re12,*re17,re19,re20,re22,*	6	1	0.4
MalT-ADP-Maltotriose_pos	6	LamB,MalP,MalK-MalF-MalG-MalE,MalS,MalQ,MalZ,	6	LamB,MalP,MalK-MalF-MalG-MalE,MalS,MalQ,MalZ,	2	*re13,*re12,re30,re24,re23,re25,re26,re16,re27,re17,re33,re31,re32,re35,re28,re38,re37,re39,re40,re41,*	20	4	0.9
MalT-Maltotriose-ATP_pos	6	LamB,MalP,MalK-MalF-MalG-MalE,MalS,MalQ,MalZ,	6	LamB,MalP,MalK-MalF-MalG-MalE,MalS,MalQ,MalZ,	2	*re13,*re12,re30,re24,re23,re25,re26,re16,re27,re17,re33,re31,re32,re35,re28,re38,re37,re39,re40,re41,*	20	4	0.9
MelR-Melibiose_neg	2	MelA,MelB,	2	MelA,MelB,	2	*re11,re5,re7,re8,re9,*re10,*	6	5	0.7
MelR-Melibiose_pos	2	MelA,MelB,	2	MelA,MelB,	2	*re11,re5,re7,re8,re9,*re10,*	6	5	0.7
MetJ-S-adenosylmethionine_neg	10	MetB,MetN-MetI-MetQ,MetF,MetA,MetK,MetC,FolE,MetE,AhpC-AhpF,MetL,	7	MetB,MetN-MetI-MetQ,MetA,MetK,MetC,MetE,MetL,	6	*re38,*re21,*re37,*re18,*re23,re25,re26,re27,re29,re30,re32,re39,re41,re49,re50,re44,re51,re43,*re34,*	16	3	0.5
MetR-L-homocysteine_neg	1	GlyA,	1	GlyA,	3	*re4,re7,re8,*re6,*re5,*	5	0	0.3
MetR-L-homocysteine_pos	4	MetH,Hmp,MetE,GlyA,	3	MetH,MetE,GlyA,	5	*re13,*re7,*re12,*re8,*re10,re19,re6,re17,re15,re18,re9,*	9	0	0.4
MhpR-3-DHPP_pos	6	MhpE,MhpA,MhpC,MhpB,MhpF,MhpD,	6	MhpE,MhpA,MhpC,MhpB,MhpF,MhpD,	1	*re11,re12,re14,re15,re22,re8,re9,re17,re19,re21,*	9	0	1.0
MhpR-3HPP_pos	6	MhpE,MhpA,MhpC,MhpB,MhpF,MhpD,	6	MhpE,MhpA,MhpC,MhpB,MhpF,MhpD,	1	*re11,re12,re14,re15,re22,re8,re9,re17,re19,re21,*	9	0	1.0
MntR-Cd2+_neg	1	MntH,	0		2	*re7,*re8,*	2	2	0.0
MntR-Cd2+_pos	1	MntP,	0		1	*re3,*	1	1	0.0
ModE-MoO42-_neg	8	DeoD,OppB-OppC-OppD-OppF-MppA,DeoB,DmsA-DmsB-DmsC,DeoA,ModC-ModB-ModA,OppC-OppD-OppF-OppB-OppA,DeoC,	4	DeoD,DeoB,DeoA,DeoC,	5	*re44,*re39,*re34,*re17,re18,re20,re23,re27,re26,re21,re25,re28,re29,re31,re30,re51,*re47,*	16	3	0.3
ModE-MoO42-_pos	6	MoaD-MoaE,CcmD-CcmB-CcmA-CcmE-CcmC,NapB-NapC-NapH-NapG-NapA,HycI,HycD-HycC-HycF-HycG-HycB-HycE,MoaA,	3	MoaD-MoaE,NapB-NapC-NapH-NapG-NapA,MoaA,	5	*re46,*re56,re61,*re34,*re54,*re65,re66,*	7	1	0.3
NarL-Phosphorylated_neg	24	PflB,FocA,NikD-NikE-NikB-NikC-NikA,NrfD-NrfC-NrfB-NrfA,DmsA-DmsB-DmsC,FrdA-FrdB-FrdC-FrdD,CitC,CcmD-CcmB-CcmA-CcmE-CcmC,NapB-NapC-NapH-NapG-NapA,DcuA,CitX,HybA-HybB-HybO-HybC,UbiA,FumB,YnfE-YnfF-YnfG-YnfH,AdhE,AspA,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,UbiC,TorC-TorA,NorW,FdhF,DcuB,CitG,	21	PflB,FocA,NrfD-NrfC-NrfB-NrfA,DmsA-DmsB-DmsC,FrdA-FrdB-FrdC-FrdD,CitC,NapB-NapC-NapH-NapG-NapA,DcuA,CitX,HybA-HybB-HybO-HybC,UbiA,FumB,YnfE-YnfF-YnfG-YnfH,AdhE,AspA,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,UbiC,TorC-TorA,FdhF,DcuB,CitG,	8	*re89,*re180,*re118,re119,re120,re122,re143,re128,re159,re170,re169,re192,re193,re93,re148,re205,re149,*re189,*re97,*re88,*re117,*re107,re115,re113,re209,re211,re201,re136,re137,re138,re140,re202,re91,re90,re220,*	35	9	0.7
NarL-Phosphorylated_pos	15	CysG,Ogt,NrfD-NrfC-NrfB-NrfA,AbgB-AbgA,NarG-NarH-NarI,CydD-CydC,NarK,AbgT,NuoA-NuoH-NuoJ-NuoK-NuoL-NuoM-NuoN-NuoI-NuoG-NuoF-NuoE-NuoC-NuoB,NirD-NirB,MoeB,MoeA,NirC,Hcr,Hcp,	12	CysG,NrfD-NrfC-NrfB-NrfA,AbgB-AbgA,NarG-NarH-NarI,NarK,AbgT,NuoA-NuoH-NuoJ-NuoK-NuoL-NuoM-NuoN-NuoI-NuoG-NuoF-NuoE-NuoC-NuoB,NirD-NirB,MoeB,MoeA,NirC,Hcp,	9	*re70,*re72,re124,re74,*re59,re60,re61,re62,*re55,*re56,*re104,re93,re68,re79,re88,re77,re78,re84,re85,re94,*re49,re52,*re119,*re103,*	23	9	0.5
NarP-Phosphorylated_neg	3	CcmD-CcmB-CcmA-CcmE-CcmC,NapB-NapC-NapH-NapG-NapA,NorW,	1	NapB-NapC-NapH-NapG-NapA,	3	*re70,*re36,*re58,re59,*	4	1	0.2
NarP-Phosphorylated_pos	10	CysG,NrfD-NrfC-NrfB-NrfA,CcmD-CcmB-CcmA-CcmE-CcmC,NapB-NapC-NapH-NapG-NapA,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,NirD-NirB,NirC,Hcr,FdhF,Hcp,	8	CysG,NrfD-NrfC-NrfB-NrfA,NapB-NapC-NapH-NapG-NapA,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,NirD-NirB,NirC,FdhF,Hcp,	4	*re35,*re45,re46,re47,re48,*re57,*re51,re52,re53,re55,re71,re60,re61,re73,re77,re78,*	16	2	0.6
NhaR-Na+_pos	4	OsmC,PgaA,PgaD-PgaC,PgaB,	3	PgaA,PgaD-PgaC,PgaB,	2	*re7,*re11,re14,re15,re9,*	5	2	0.6
NikR-Cd2+_neg	1	NikD-NikE-NikB-NikC-NikA,	0		1	*re9,*	1	1	0.0
NikR-Co2+_neg	1	NikD-NikE-NikB-NikC-NikA,	0		1	*re9,*	1	1	0.0
NikR-Cu2+_neg	1	NikD-NikE-NikB-NikC-NikA,	0		1	*re9,*	1	1	0.0
NikR-Ni2+_neg	1	NikD-NikE-NikB-NikC-NikA,	0		1	*re9,*	1	1	0.0
NikR-Zn2+_neg	1	NikD-NikE-NikB-NikC-NikA,	0		1	*re9,*	1	1	0.0
NrdR-ATP_neg	4	NrdD,NrdA-NrdB,NrdG,NrdE-NrdF,	3	NrdD,NrdA-NrdB,NrdE-NrdF,	2	*re12,re13,re14,re15,re16,re28,re27,re29,re30,re37,re38,re19,re20,re21,re22,re23,*re33,*	15	0	0.6
NrdR-dATP_neg	4	NrdD,NrdA-NrdB,NrdG,NrdE-NrdF,	3	NrdD,NrdA-NrdB,NrdE-NrdF,	2	*re12,re13,re14,re15,re16,re28,re27,re29,re30,re37,re38,re19,re20,re21,re22,re23,*re33,*	15	0	0.6
NrdR-Zn2+_neg	4	NrdD,NrdA-NrdB,NrdG,NrdE-NrdF,	3	NrdD,NrdA-NrdB,NrdE-NrdF,	2	*re12,re13,re14,re15,re16,re28,re27,re29,re30,re37,re38,re19,re20,re21,re22,re23,*re33,*	15	0	0.6
NsrR-2Fe_neg	30	TcyN-TcyL-TcyJ,DkgB,TehA,NrfD-NrfC-NrfB-NrfA,AceE,PgpC,HypB,WaaH,Hmp,HycI,AceF,SodB,TehB,Ndh,Lpd,MepH,SufS,TadA,Cdd,MhpT,HycD-HycC-HycF-HycG-HycB-HycE,AceE-AceF-Lpd,FeaB,PheS-PheT,SucA-SucB-Lpd,Lpd-GcvP-GcvH-GcvT,Hcr,Hcp,YeaE,ThrS,	17	TcyN-TcyL-TcyJ,NrfD-NrfC-NrfB-NrfA,AceE,Hmp,AceF,SodB,Ndh,Lpd,SufS,TadA,Cdd,AceE-AceF-Lpd,PheS-PheT,SucA-SucB-Lpd,Lpd-GcvP-GcvH-GcvT,Hcp,ThrS,	23	*re149,*re172,re203,*re201,*re109,*re113,*re154,*re106,*re197,*re121,*re108,re179,*re95,*re150,*re92,*re91,*re199,*re104,re142,re138,re139,re136,re140,re79,re143,re135,re144,re158,re153,re159,re193,re87,re88,re75,re76,re77,re80,re213,re81,re191,re187,re188,re189,re190,re196,*re147,*re90,*re206,*re134,*re152,*re168,*re125,*	51	5	0.3
PhoB-Phosphorylated_neg	5	PitB,UgpC-UgpA-UgpE-UgpB,Edd,UgpQ,Eda,	4	UgpC-UgpA-UgpE-UgpB,Edd,UgpQ,Eda,	5	*re25,*re16,re17,re18,re20,*re24,*re23,*re32,re38,re33,re39,re40,re41,*	13	5	0.4
PhoB-Phosphorylated_pos	17	AdiC,PhoA,PhnO,UgpC-UgpA-UgpE-UgpB,WaaH,PhnN,OmpF,PhnL-PhnH-PhnG-PhnI,PhnC-PhnE_1-PhnD,PhnJ,TalA,CusC-CusB-CusF-CusA,TktB,UgpQ,PhnP,PhnM,PhoE,	10	PhoA,UgpC-UgpA-UgpE-UgpB,PhnN,PhnL-PhnH-PhnG-PhnI,PhnJ,TalA,TktB,UgpQ,PhnP,PhnM,	46	*re149,*re180,*re135,*re83,*re70,*re113,*re81,*re60,*re136,re137,re138,*re143,*re118,re165,re163,re123,re166,*re127,*re72,*re142,*re75,*re126,*re77,*re79,*re73,*re71,*re112,*re76,*re140,*re111,re175,re169,re170,re176,re121,re177,re116,re178,re145,*re141,*re88,*re69,*re78,*re117,*re87,*re128,re129,*re131,*re107,*re82,*re54,*re119,re120,*re144,*re124,*re80,*re130,*re74,*re61,*re132,re133,re134,*re139,*re103,re114,re115,re95,re99,re109,re105,re185,re125,*re122,*	72	23	0.2
PhoP-Phosphorylated_neg	3	ArgD,AcrD-AcrA-TolC,AcrA-TolC-AcrB,	1	ArgD,	3	*re14,*re16,*re19,re20,*	4	2	0.2
PhoP-Phosphorylated_pos	34	MetB,EntS-TolC,RutD,PurD,FadL,GlgB,YbjG,RutA,MgtA,TolC-MdtE-MdtF,GlgX,RutB,PurH,HemL,PagP,EmrK-EmrY-TolC,AcrD-AcrA-TolC,TolC-MacB-MacA,GlgA,RutE,UmpH,MetL,MalS,OmpT,GlgP,AcrE-AcrF-TolC,NagA,GlgC,RutG,AcrA-TolC-AcrB,NagB,RutC,EmrA-EmrB-TolC,TolC-MdtC-MdtB-MdtA,	19	MetB,RutD,PurD,GlgB,RutA,GlgX,RutB,PurH,GlgA,RutE,UmpH,MetL,MalS,GlgP,NagA,GlgC,RutG,NagB,RutC,	18	*re83,*re133,*re136,*re94,*re127,*re56,re58,re62,re60,re64,re72,*re138,*re140,*re141,*re92,*re69,*re84,*re100,re101,re142,re153,re98,*re107,re108,re110,re111,re112,re114,re116,re118,re75,re151,re74,re76,re89,re87,re121,re79,re152,re78,*re54,*re144,*re139,*re125,*	41	8	0.4
PrpR-2-methylcitrate_neg	0		0		0	*	0	0	-0.0
PrpR-2-methylcitrate_pos	4	PrpC,PrpE,PrpB,PrpD,	4	PrpC,PrpE,PrpB,PrpD,	1	*re11,re14,re8,re13,re9,re6,*	5	0	1.0
PurR-Guanine_neg	27	UbiX,PurD,PyrD,SpeA,GuaA,PurL,PurH,PurB,PurF,PurM,IspE,GlyA,GcvP,PurK,PurC,PyrC,SpeB,GcvT,CodB,PurA,GuaB,Prs,PurN,Lpd-GcvP-GcvH-GcvT,CarB-CarA,CodA,PurE,	25	PurD,PyrD,SpeA,GuaA,PurL,PurH,PurB,PurF,PurM,GlyA,GcvP,PurK,PurC,PyrC,SpeB,CodB,GcvT,PurA,GuaB,Prs,PurN,Lpd-GcvP-GcvH-GcvT,CarB-CarA,CodA,PurE,	5	*re60,*re101,re103,re104,re112,re106,re108,re111,re49,re38,re37,re39,re42,re43,re51,re50,re52,re59,re62,re63,re83,re113,re87,re65,re66,re68,re76,re78,re79,re81,re85,re92,re96,re94,re98,re89,re90,re74,re45,*re71,*re110,*re61,*	39	1	0.8
