"Names"	"RegulonSize"	"SpearmanCorrelationMean"	"SpearmanCorrelationMedian"
"b1237"	3	1	1
"b1238"	3	1	1
"b1241"	3	1	1
"b1242"	3	1	1
"b1243"	3	1	1
"b1244"	3	1	1
"b1245"	3	1	1
"b1246"	3	1	1
"b1247"	3	1	1
"b1248"	3	1	1
"b1249"	3	1	1
"b1250"	3	1	1
"b1251"	3	1	1
"b1252"	3	1	1
"b1253"	3	1	1
"b1254"	3	1	1
"b1255"	3	1	1
"b1256"	3	1	1
"b1257"	3	1	1
"b1258"	3	1	1
"b1259"	3	1	1
"b1260"	3	1	1
"b1261"	3	1	1
"b1262"	3	1	1
"b1263"	3	1	1
"b1264"	3	1	1
"b1265"	3	1	1
"b1266"	3	1	1
"b1267"	3	1	1
"b1268"	3	1	1
"b1269"	3	1	1
"b1270"	3	1	1
"b1271"	3	1	1
"b1272"	3	1	1
"b1273"	3	1	1
"b1274"	3	1	1
"b1275"	3	1	1
"b1276"	3	1	1
"b1277"	3	1	1
"b1278"	3	1	1
"b1279"	3	1	1
"b1280"	3	1	1
"b1281"	3	1	1
"b1282"	3	1	1
"b1283"	3	1	1
"b1284"	3	1	1
"b1285"	3	1	1
"b1286"	3	1	1
"b1287"	3	1	1
"b1288"	3	1	1
"b1289"	3	1	1
"b1290"	3	1	1
"b1291"	3	1	1
"b1292"	3	1	1
"b1293"	3	1	1
"b1294"	3	1	1
"b1295"	3	1	1
"b1296"	3	1	1
"b1297"	3	1	1
"b1298"	3	1	1
"b1299"	3	1	1
"b1300"	3	1	1
"b1301"	3	1	1
"b1302"	3	1	1
"b1303"	3	1	1
"b1304"	3	1	1
"b1305"	3	1	1
"b1306"	3	1	1
"b1307"	3	1	1
"b1308"	3	1	1
"b1309"	3	1	1
"b1310"	3	1	1
"b1311"	3	1	1
"b1312"	3	1	1
"b1313"	3	1	1
"b1314"	3	1	1
"b1315"	3	1	1
"b1316"	3	1	1
"b1317"	3	1	1
"b1319"	3	1	1
"b1320"	3	1	1
"b1321"	3	1	1
"b1322"	3	1	1
"b1323"	3	1	1
"b1324"	3	1	1
"b1325"	3	1	1
"b1326"	3	1	1
"b1327"	3	1	1
"b1328"	3	1	1
"b1329"	3	1	1
"b1330"	3	1	1
"b1331"	3	1	1
"b1332"	3	1	1
"b1333"	3	1	1
"b1334"	3	1	1
"b1335"	3	1	1
"b1336"	3	1	1
"b1337"	3	1	1
"b1338"	3	1	1
"b1339"	3	1	1
"b1340"	3	1	1
"b1341"	3	1	1
"b1342"	3	1	1
"b1343"	3	1	1
"b1344"	3	1	1
"b1345"	3	1	1
"b1346"	3	1	1
"b1347"	3	1	1
"b1348"	3	1	1
"b1349"	3	1	1
"b1350"	3	1	1
"b1351"	3	1	1
"b1352"	3	1	1
"b1353"	3	1	1
"b1355"	3	1	1
"b1356"	3	1	1
"b1357"	3	1	1
"b1358"	3	1	1
"b1359"	3	1	1
"b1360"	3	1	1
"b1361"	3	1	1
"b1362"	3	1	1
"b1363"	3	1	1
"b1365"	3	1	1
"b1366"	3	1	1
"b1368"	3	1	1
"b1370"	3	1	1
"b1372"	3	1	1
"b1373"	3	1	1
"b1374"	3	1	1
"b1375"	3	1	1
"b1376"	3	1	1
"b1377"	3	1	1
"b1378"	3	1	1
"b1379"	3	1	1
"b1380"	3	1	1
"b1381"	3	1	1
"b1382"	3	1	1
"b1383"	3	1	1
"b1384"	3	1	1
"b1385"	3	1	1
"b1386"	3	1	1
"b1387"	3	1	1
"b1388"	3	1	1
"b1389"	3	1	1
"b1390"	3	1	1
"b1391"	3	1	1
"b1392"	3	1	1
"b1393"	3	1	1
"b1394"	3	1	1
"b1395"	3	1	1
"b1396"	3	1	1
"b1397"	3	1	1
"b1398"	3	1	1
"b1399"	3	1	1
"b1400"	3	1	1
"b1402"	3	1	1
"b1403"	3	1	1
"b1404"	3	1	1
"b1406"	3	1	1
"b1407"	3	1	1
"b1408"	3	1	1
"b1409"	3	1	1
"b1410"	3	1	1
"b1411"	3	1	1
"b1412"	3	1	1
"b1413"	3	1	1
"b1414"	3	1	1
"b1415"	3	1	1
"b1418"	3	1	1
"b1419"	3	1	1
"b1420"	3	1	1
"b1421"	3	1	1
"b1422"	3	1	1
"b1423"	3	1	1
"b1424"	3	1	1
"b1426"	3	1	1
"b1427"	3	1	1
"b1428"	3	1	1
"b1429"	3	1	1
"b1430"	3	1	1
"b1431"	3	1	1
"b1432"	3	1	1
"b1433"	3	1	1
"b1434"	3	1	1
"b1435"	3	1	1
"b1436"	3	1	1
"b1438"	3	1	1
"b1439"	3	1	1
"b1440"	3	1	1
"b1441"	3	1	1
"b1442"	3	1	1
"b1443"	3	1	1
"b1444"	3	1	1
"b1445"	3	1	1
"b1446"	3	1	1
"b1447"	3	1	1
"b1448"	3	1	1
"b1449"	3	1	1
"b1450"	3	1	1
"b1451"	3	1	1
"b1452"	3	1	1
"b1453"	3	1	1
"b1454"	3	1	1
"b1455"	3	1	1
"b1456"	3	1	1
"b1457"	3	1	1
"b1459"	3	1	1
"b1460"	3	1	1
"b1461"	3	1	1
"b1462"	3	1	1
"b1463"	3	1	1
"b1464"	3	1	1
"b1465"	3	1	1
"b1466"	3	1	1
"b1467"	3	1	1
"b1468"	3	1	1
"b1469"	3	1	1
"b1471"	3	1	1
"b1472"	3	1	1
"b1473"	3	1	1
"b1474"	3	1	1
"b1475"	3	1	1
"b1476"	3	1	1
"b1477"	3	1	1
"b1478"	3	1	1
"b1479"	3	1	1
"b1480"	3	1	1
"b1481"	3	1	1
"b1482"	3	1	1
"b1483"	3	1	1
"b1484"	3	1	1
"b1485"	3	1	1
"b1486"	3	1	1
"b1487"	3	1	1
"b1488"	3	1	1
"b1489"	3	1	1
"b1490"	3	1	1
"b1491"	3	1	1
"b1492"	3	1	1
"b1493"	3	1	1
"b1494"	3	1	1
"b1495"	3	1	1
"b1496"	3	1	1
"b1497"	3	1	1
"b1498"	3	1	1
"b1499"	3	1	1
"b1500"	3	1	1
"b1501"	3	1	1
"b1502"	3	1	1
"b1503"	3	1	1
"b1504"	3	1	1
"b1505"	3	1	1
"b1506"	3	1	1
"b1507"	3	1	1
"b1508"	3	1	1
"b1511"	3	1	1
"b1512"	3	1	1
"b1513"	3	1	1
"b1514"	3	1	1
"b1515"	3	1	1
"b1516"	3	1	1
"b1517"	3	1	1
"b1518"	3	1	1
"b1519"	3	1	1
"b1520"	3	1	1
"b1521"	3	1	1
"b1522"	3	1	1
"b1523"	3	1	1
"b1524"	3	1	1
"b1525"	3	1	1
"b1526"	3	1	1
"b1527"	3	1	1
"b1528"	3	1	1
"b1529"	3	1	1
"b1530"	3	1	1
"b1531"	3	1	1
"b1532"	3	1	1
"b1533"	3	1	1
"b1534"	3	1	1
"b1535"	3	1	1
"b1536"	3	1	1
"b1537"	3	1	1
"b1538"	3	1	1
"b1539"	3	1	1
"b1540"	3	1	1
"b1541"	3	1	1
"b1542"	3	1	1
"b1544"	3	1	1
"b1545"	3	1	1
"b1546"	3	1	1
"b1547"	3	1	1
"b1548"	3	1	1
"b1549"	3	1	1
"b1550"	3	1	1
"b1551"	3	1	1
"b1552"	3	1	1
"b1553"	3	1	1
"b1554"	3	1	1
"b1555"	3	1	1
"b1556"	3	1	1
"b1557"	3	1	1
"b1558"	3	1	1
"b1559"	3	1	1
"b1560"	3	1	1
"b1561"	3	1	1
"b1562"	3	1	1
"b1563"	3	1	1
"b1564"	3	1	1
"b1565"	3	1	1
"b1566"	3	1	1
"b1567"	3	1	1
"b1568"	3	1	1
"b1569"	3	1	1
"b1570"	3	1	1
"b1571"	3	1	1
"b1572"	3	1	1
"b1573"	3	1	1
"b1575"	3	1	1
"b1576"	3	1	1
"b1577"	3	1	1
"b1578"	3	1	1
"b1579"	3	1	1
"b1580"	3	1	1
"b1581"	3	1	1
"b1582"	3	1	1
"b1583"	3	1	1
"b1584"	3	1	1
"b1585"	3	1	1
"b1586"	3	1	1
"b1587"	3	1	1
"b1588"	3	1	1
"b1589"	3	1	1
"b1590"	3	1	1
"b1591"	3	1	1
"b1592"	3	1	1
"b1593"	3	1	1
"b1594"	3	1	1
"b1595"	3	1	1
"b1596"	3	1	1
"b1597"	3	1	1
"b1598"	3	1	1
"b1599"	3	1	1
"b1600"	3	1	1
"b1601"	3	1	1
"b1602"	3	1	1
"b1603"	3	1	1
"b1604"	3	1	1
"b1605"	3	1	1
"b1606"	3	1	1
"b1607"	3	1	1
"b1608"	3	1	1
"b1609"	3	1	1
"b1610"	3	1	1
"b1611"	3	1	1
"b1612"	3	1	1
"b1613"	3	1	1
"b1614"	3	1	1
"b1615"	3	1	1
"b1616"	3	1	1
"b1617"	3	1	1
"b1618"	3	1	1
"b1619"	3	1	1
"b1620"	3	1	1
"b1621"	3	1	1
"b1622"	3	1	1
"b1623"	3	1	1
"b1624"	3	1	1
"b1625"	3	1	1
"b1626"	3	1	1
"b1627"	3	1	1
"b1628"	3	1	1
"b1629"	3	1	1
"b1630"	3	1	1
"b1631"	3	1	1
"b1632"	3	1	1
"b1633"	3	1	1
"b1634"	3	1	1
"b1635"	3	1	1
"b1636"	3	1	1
"b1637"	3	1	1
"b1638"	3	1	1
"b1639"	3	1	1
"b1640"	3	1	1
"b1641"	3	1	1
"b1642"	3	1	1
"b1643"	3	1	1
"b1644"	3	1	1
"b1645"	3	1	1
"b1646"	3	1	1
"b1647"	3	1	1
"b1648"	3	1	1
"b1649"	3	1	1
"b1650"	3	1	1
"b1651"	3	1	1
"b1652"	3	1	1
"b1653"	3	1	1
"b1654"	3	1	1
"b1655"	3	1	1
"b1656"	3	1	1
"b1657"	3	1	1
"b1658"	3	1	1
"b1659"	3	1	1
"b1660"	3	1	1
"b1661"	3	1	1
"b1662"	3	1	1
"b1663"	3	1	1
"b1664"	3	1	1
"b1667"	3	1	1
"b1668"	3	1	1
"b1669"	3	1	1
"b1670"	3	1	1
"b1671"	3	1	1
"b1672"	3	1	1
"b1673"	3	1	1
"b1674"	3	1	1
"b1675"	3	1	1
"b1676"	3	1	1
"b1677"	3	1	1
"b1678"	3	1	1
"b1679"	3	1	1
"b1680"	3	1	1
"b1681"	3	1	1
"b1682"	3	1	1
"b1683"	3	1	1
"b1684"	3	1	1
"b1685"	3	1	1
"b1686"	3	1	1
"b1687"	3	1	1
"b1688"	3	1	1
"b1689"	3	1	1
"b1690"	3	1	1
"b1691"	3	1	1
"b1692"	3	1	1
"b1693"	3	1	1
"b1694"	3	1	1
"b1695"	3	1	1
"b1696"	3	1	1
"b1697"	3	1	1
"b1698"	3	1	1
"b1699"	3	1	1
"b1700"	3	1	1
"b1701"	3	1	1
"b1702"	3	1	1
"b1703"	3	1	1
"b1704"	3	1	1
"b1705"	3	1	1
"b1706"	3	1	1
"b1707"	3	1	1
"b1708"	3	1	1
"b1709"	3	1	1
"b1710"	3	1	1
"b1711"	3	1	1
"b1712"	3	1	1
"b1713"	3	1	1
"b1714"	3	1	1
"b1715"	3	1	1
"b1716"	3	1	1
"b1717"	3	1	1
"b1718"	3	1	1
"b1719"	3	1	1
"b1722"	3	1	1
"b1723"	3	1	1
"b1724"	3	1	1
"b1725"	3	1	1
"b1726"	3	1	1
"b1727"	3	1	1
"b1728"	3	1	1
"b1729"	3	1	1
"b1730"	3	1	1
"b1731"	3	1	1
"b1732"	3	1	1
"b1733"	3	1	1
"b1734"	3	1	1
"b1735"	3	1	1
"b1736"	3	1	1
"b1737"	3	1	1
"b1738"	3	1	1
"b1739"	3	1	1
"b1740"	3	1	1
"b1741"	3	1	1
"b1742"	3	1	1
"b1743"	3	1	1
"b1744"	3	1	1
"b1745"	3	1	1
"b1746"	3	1	1
"b1747"	3	1	1
"b1748"	3	1	1
"b1749"	3	1	1
"b1750"	3	1	1
"b1751"	3	1	1
"b1752"	3	1	1
"b1753"	3	1	1
"b1754"	3	1	1
"b1755"	3	1	1
"b1756"	3	1	1
"b1757"	3	1	1
"b1758"	3	1	1
"b1759"	3	1	1
"b1760"	3	1	1
"b1761"	3	1	1
"b1762"	3	1	1
"b1763"	3	1	1
"b1764"	3	1	1
"b1765"	3	1	1
"b1766"	3	1	1
"b1767"	3	1	1
"b1768"	3	1	1
"b1769"	3	1	1
"b1770"	3	1	1
"b1771"	3	1	1
"b1772"	3	1	1
"b1773"	3	1	1
"b1774"	3	1	1
"b1775"	3	1	1
"b1776"	3	1	1
"b1777"	3	1	1
"b1778"	3	1	1
"b1779"	3	1	1
"b1780"	3	1	1
"b1781"	3	1	1
"b1782"	3	1	1
"b1783"	3	1	1
"b1784"	3	1	1
"b1785"	3	1	1
"b1786"	3	1	1
"b1787"	3	1	1
"b1788"	3	1	1
"b1789"	3	1	1
"b1790"	3	1	1
"b1791"	3	1	1
"b1792"	3	1	1
"b1793"	3	1	1
"b1794"	3	1	1
"b1795"	3	1	1
"b1796"	3	1	1
"b1797"	3	1	1
"b1798"	3	1	1
"b1799"	3	1	1
"b1800"	3	1	1
"b1801"	3	1	1
"b1802"	3	1	1
"b1803"	3	1	1
"b1804"	3	1	1
"b1805"	3	1	1
"b1806"	3	1	1
"b1807"	3	1	1
"b1808"	3	1	1
"b1809"	3	1	1
"b1810"	3	1	1
"b1811"	3	1	1
"b1812"	3	1	1
"b1813"	3	1	1
"b1814"	3	1	1
"b1815"	3	1	1
"b1816"	3	1	1
"b1817"	3	1	1
"b1818"	3	1	1
"b1819"	3	1	1
"b1820"	3	1	1
"b1821"	3	1	1
"b1822"	3	1	1
"b1823"	3	1	1
"b1824"	3	1	1
"b1825"	3	1	1
"b1826"	3	1	1
"b1827"	3	1	1
"b1828"	3	1	1
"b1829"	3	1	1
"b1830"	3	1	1
"b1831"	3	1	1
"b1832"	3	1	1
"b1833"	3	1	1
"b1834"	3	1	1
"b1835"	3	1	1
"b1836"	3	1	1
"b1837"	3	1	1
"b1838"	3	1	1
"b1839"	3	1	1
"b1840"	3	1	1
"b1841"	3	1	1
"b1842"	3	1	1
"b1843"	3	1	1
"b1844"	3	1	1
"b1845"	3	1	1
"b1846"	3	1	1
"b1847"	3	1	1
"b1848"	3	1	1
"b1849"	3	1	1
"b1850"	3	1	1
"b1851"	3	1	1
"b1852"	3	1	1
"b1853"	3	1	1
"b1854"	3	1	1
"b1855"	3	1	1
"b1856"	3	1	1
"b1857"	3	1	1
"b1858"	3	1	1
"b1859"	3	1	1
"b1860"	3	1	1
"b1861"	3	1	1
"b1862"	3	1	1
"b1863"	3	1	1
"b1864"	3	1	1
"b1865"	3	1	1
"b1866"	3	1	1
"b1867"	3	1	1
"b1868"	3	1	1
"b1869"	3	1	1
"b1870"	3	1	1
"b1871"	3	1	1
"b1872"	3	1	1
"b1873"	3	1	1
"b1874"	3	1	1
"b1875"	3	1	1
"b1876"	3	1	1
"b1877"	3	1	1
"b1878"	3	1	1
"b1879"	3	1	1
"b1880"	3	1	1
"b1881"	3	1	1
"b1882"	3	1	1
"b1883"	3	1	1
"b1884"	3	1	1
"b1885"	3	1	1
"b1886"	3	1	1
"b1887"	3	1	1
"b1888"	3	1	1
"b1889"	3	1	1
"b1890"	3	1	1
"b1891"	3	1	1
"b1892"	3	1	1
"b1893"	3	1	1
"b1894"	3	1	1
"b1895"	3	1	1
"b1896"	3	1	1
"b1897"	3	1	1
"b1900"	3	1	1
"b1901"	3	1	1
"b1902"	3	1	1
"b1904"	3	1	1
"b1905"	3	1	1
"b1906"	3	1	1
"b1907"	3	1	1
"b1908"	3	1	1
"b1912"	3	1	1
"b1913"	3	1	1
"b1914"	3	1	1
"b1915"	3	1	1
"b1916"	3	1	1
"b1917"	3	1	1
"b1918"	3	1	1
"b1919"	3	1	1
"b1920"	3	1	1
"b1921"	3	1	1
"b1922"	3	1	1
"b1923"	3	1	1
"b1924"	3	1	1
"b1925"	3	1	1
"b1926"	3	1	1
"b1927"	3	1	1
"b1928"	3	1	1
"b1929"	3	1	1
"b1930"	3	1	1
"b1931"	3	1	1
"b1932"	3	1	1
"b1936"	3	1	1
"b1937"	3	1	1
"b1938"	3	1	1
"b1939"	3	1	1
"b1940"	3	1	1
"b1941"	3	1	1
"b1942"	3	1	1
"b1943"	3	1	1
"b1944"	3	1	1
"b1945"	3	1	1
"b1946"	3	1	1
"b1947"	3	1	1
"b1948"	3	1	1
"b1949"	3	1	1
"b1950"	3	1	1
"b1951"	3	1	1
"b1952"	3	1	1
"b1953"	3	1	1
"b1955"	3	1	1
"b1956"	3	1	1
"b1957"	3	1	1
"b1958"	3	1	1
"b1959"	3	1	1
"b1960"	3	1	1
"b1961"	3	1	1
"b1962"	3	1	1
"b1963"	3	1	1
"b1967"	3	1	1
"b1968"	3	1	1
"b1969"	3	1	1
"b1970"	3	1	1
"b1971"	3	1	1
"b1972"	3	1	1
"b1973"	3	1	1
"b1974"	3	1	1
"b1976"	3	1	1
"b1978"	3	1	1
"b1981"	3	1	1
"b1982"	3	1	1
"b1983"	3	1	1
"b1985"	3	1	1
"b1987"	3	1	1
"b1988"	3	1	1
"b1990"	3	1	1
"b1991"	3	1	1
"b1992"	3	1	1
"b1993"	3	1	1
"b1994"	3	1	1
"b1996"	3	1	1
"b1997"	3	1	1
"b1999"	3	1	1
"b2000"	3	1	1
"b2001"	3	1	1
"b2002"	3	1	1
"b2003"	3	1	1
"b2004"	3	1	1
"b2005"	3	1	1
"b2006"	3	1	1
"b2007"	3	1	1
"b2008"	3	1	1
"b2009"	3	1	1
"b2010"	3	1	1
"b2011"	3	1	1
"b2012"	3	1	1
"b2013"	3	1	1
"b2014"	3	1	1
"b2015"	3	1	1
"b2016"	3	1	1
"b2017"	3	1	1
"b2018"	3	1	1
"b2019"	3	1	1
"b2020"	3	1	1
"b2021"	3	1	1
"b2022"	3	1	1
"b2023"	3	1	1
"b2024"	3	1	1
"b2025"	3	1	1
"b2026"	3	1	1
"b2027"	3	1	1
"b2028"	3	1	1
"b2029"	3	1	1
"b2030"	3	1	1
"b2032"	3	1	1
"b2033"	3	1	1
"b2034"	3	1	1
"b2035"	3	1	1
"b2036"	3	1	1
"b2037"	3	1	1
"b2038"	3	1	1
"b2039"	3	1	1
"b2040"	3	1	1
"b2041"	3	1	1
"b2042"	3	1	1
"b2043"	3	1	1
"b2044"	3	1	1
"b2045"	3	1	1
"b2046"	3	1	1
"b2047"	3	1	1
"b2048"	3	1	1
"b2049"	3	1	1
"b2050"	3	1	1
"b2051"	3	1	1
"b2052"	3	1	1
"b2053"	3	1	1
"b2054"	3	1	1
"b2055"	3	1	1
"b2056"	3	1	1
"b2057"	3	1	1
"b2058"	3	1	1
"b2059"	3	1	1
"b2060"	3	1	1
"b2061"	3	1	1
"b2062"	3	1	1
"b2063"	3	1	1
"b2064"	3	1	1
"b2065"	3	1	1
"b2066"	3	1	1
"b2067"	3	1	1
"b2068"	3	1	1
"b2069"	3	1	1
"b2070"	3	1	1
"b2071"	3	1	1
"b2072"	3	1	1
"b2073"	3	1	1
"b2074"	3	1	1
"b2075"	3	1	1
"b2076"	3	1	1
"b2077"	3	1	1
"b2078"	3	1	1
"b2079"	3	1	1
"b2080"	3	1	1
"b2081"	3	1	1
"b2082"	3	1	1
"b2083"	3	1	1
"b2085"	3	1	1
"b2086"	3	1	1
"b2088"	3	1	1
"b2089"	3	1	1
"b2091"	3	1	1
"b2092"	3	1	1
"b2093"	3	1	1
"b2094"	3	1	1
"b2095"	3	1	1
"b2096"	3	1	1
"b2097"	3	1	1
"b2098"	3	1	1
"b2099"	3	1	1
"b2100"	3	1	1
"b2101"	3	1	1
"b2102"	3	1	1
"b2103"	3	1	1
"b2104"	3	1	1
"b2105"	3	1	1
"b2106"	3	1	1
"b2107"	3	1	1
"b2108"	3	1	1
"b2109"	3	1	1
"b2110"	3	1	1
"b2111"	3	1	1
"b2112"	3	1	1
"b2113"	3	1	1
"b2114"	3	1	1
"b2118"	3	1	1
"b2119"	3	1	1
"b2120"	3	1	1
"b2121"	3	1	1
"b2122"	3	1	1
"b2123"	3	1	1
"b2124"	3	1	1
"b2125"	3	1	1
"b2126"	3	1	1
"b2127"	3	1	1
"b2128"	3	1	1
"b2129"	3	1	1
"b2130"	3	1	1
"b2131"	3	1	1
"b2132"	3	1	1
"b2133"	3	1	1
"b2134"	3	1	1
"b2135"	3	1	1
"b2136"	3	1	1
"b2137"	3	1	1
"b2139"	3	1	1
"b2140"	3	1	1
"b2141"	3	1	1
"b2142"	3	1	1
"b2143"	3	1	1
"b2144"	3	1	1
"b2145"	3	1	1
"b2146"	3	1	1
"b2147"	3	1	1
"b2148"	3	1	1
"b2149"	3	1	1
"b2150"	3	1	1
"b2151"	3	1	1
"b2152"	3	1	1
"b2153"	3	1	1
"b2154"	3	1	1
"b2155"	3	1	1
"b2156"	3	1	1
"b2157"	3	1	1
"b2158"	3	1	1
"b2159"	3	1	1
"b2160"	3	1	1
"b2161"	3	1	1
"b2162"	3	1	1
"b2163"	3	1	1
"b2164"	3	1	1
"b2165"	3	1	1
"b2166"	3	1	1
"b2167"	3	1	1
"b2168"	3	1	1
"b2169"	3	1	1
"b2170"	3	1	1
"b2171"	3	1	1
"b2172"	3	1	1
"b2173"	3	1	1
"b2174"	3	1	1
"b2175"	3	1	1
"b2176"	3	1	1
"b2177"	3	1	1
"b2178"	3	1	1
"b2179"	3	1	1
"b2180"	3	1	1
"b2181"	3	1	1
"b2182"	3	1	1
"b2183"	3	1	1
"b2184"	3	1	1
"b2185"	3	1	1
"b2186"	3	1	1
"b2187"	3	1	1
"b2188"	3	1	1
"b2190"	3	1	1
"b2192"	3	1	1
"b2193"	3	1	1
"b2194"	3	1	1
"b2195"	3	1	1
"b2196"	3	1	1
"b2197"	3	1	1
"b2198"	3	1	1
"b2199"	3	1	1
"b2200"	3	1	1
"b2201"	3	1	1
"b2202"	3	1	1
"b2203"	3	1	1
"b2204"	3	1	1
"b2205"	3	1	1
"b2206"	3	1	1
"b2207"	3	1	1
"b2208"	3	1	1
"b2209"	3	1	1
"b2210"	3	1	1
"b2211"	3	1	1
"b2212"	3	1	1
"b2213"	3	1	1
"b2214"	3	1	1
"b2215"	3	1	1
"b2216"	3	1	1
"b2217"	3	1	1
"b2218"	3	1	1
"b2219"	3	1	1
"b2220"	3	1	1
"b2221"	3	1	1
"b2222"	3	1	1
"b2223"	3	1	1
"b2224"	3	1	1
"b2225"	3	1	1
"b2226"	3	1	1
"b2229"	3	1	1
"b2230"	3	1	1
"b2231"	3	1	1
"b2232"	3	1	1
"b2233"	3	1	1
"b2234"	3	1	1
"b2235"	3	1	1
"b2236"	3	1	1
"b2237"	3	1	1
"b2238"	3	1	1
"b2239"	3	1	1
"b2240"	3	1	1
"b2241"	3	1	1
"b2242"	3	1	1
"b2243"	3	1	1
"b2244"	3	1	1
"b2245"	3	1	1
"b2246"	3	1	1
"b2247"	3	1	1
"b2248"	3	1	1
"b2249"	3	1	1
"b2250"	3	1	1
"b2251"	3	1	1
"b2252"	3	1	1
"b2253"	3	1	1
"b2254"	3	1	1
"b2255"	3	1	1
"b2256"	3	1	1
"b2257"	3	1	1
"b2258"	3	1	1
"b2259"	3	1	1
"b2260"	3	1	1
"b2261"	3	1	1
"b2262"	3	1	1
"b2263"	3	1	1
"b2264"	3	1	1
"b2265"	3	1	1
"b2266"	3	1	1
"b2267"	3	1	1
"b2268"	3	1	1
"b2269"	3	1	1
"b2270"	3	1	1
"b2271"	3	1	1
"b2272"	3	1	1
"b2273"	3	1	1
"b2274"	3	1	1
"b2275"	3	1	1
"b2276"	3	1	1
"b2277"	3	1	1
"b2278"	3	1	1
"b2279"	3	1	1
"b2280"	3	1	1
"b2281"	3	1	1
"b2282"	3	1	1
"b2283"	3	1	1
"b2284"	3	1	1
"b2285"	3	1	1
"b2286"	3	1	1
"b2287"	3	1	1
"b2288"	3	1	1
"b2289"	3	1	1
"b2290"	3	1	1
"b2291"	3	1	1
"b2292"	3	1	1
"b2293"	3	1	1
"b2294"	3	1	1
"b2295"	3	1	1
"b2296"	3	1	1
"b2297"	3	1	1
"b2298"	3	1	1
"b2299"	3	1	1
"b2300"	3	1	1
"b2301"	3	1	1
"b2302"	3	1	1
"b2303"	3	1	1
"b2304"	3	1	1
"b2305"	3	1	1
"b2306"	3	1	1
"b2307"	3	1	1
"b2308"	3	1	1
"b2309"	3	1	1
"b2310"	3	1	1
"b2311"	3	1	1
"b2312"	3	1	1
"b2313"	3	1	1
"b2314"	3	1	1
"b2315"	3	1	1
"b2316"	3	1	1
"b2317"	3	1	1
"b2318"	3	1	1
"b2319"	3	1	1
"b2320"	3	1	1
"b2321"	3	1	1
"b2322"	3	1	1
"b2323"	3	1	1
"b2324"	3	1	1
"b2325"	3	1	1
"b2326"	3	1	1
"b2327"	3	1	1
"b2328"	3	1	1
"b2329"	3	1	1
"b2330"	3	1	1
"b2331"	3	1	1
"b2332"	3	1	1
"b2333"	3	1	1
"b2334"	3	1	1
"b2335"	3	1	1
"b2336"	3	1	1
"b2339"	3	1	1
"b2340"	3	1	1
"b2341"	3	1	1
"b2342"	3	1	1
"b2343"	3	1	1
"b2344"	3	1	1
"b2345"	3	1	1
"b2346"	3	1	1
"b2347"	3	1	1
"b2349"	3	1	1
"b2350"	3	1	1
"b2351"	3	1	1
"b2352"	3	1	1
"b2353"	3	1	1
"b2354"	3	1	1
"b2355"	3	1	1
"b2356"	3	1	1
"b2357"	3	1	1
"b2358"	3	1	1
"b2359"	3	1	1
"b2360"	3	1	1
"b2361"	3	1	1
"b2362"	3	1	1
"b2363"	3	1	1
"b2364"	3	1	1
"b2365"	3	1	1
"b2366"	3	1	1
"b2367"	3	1	1
"b2368"	3	1	1
"b2369"	3	1	1
"b2370"	3	1	1
"b2371"	3	1	1
"b2372"	3	1	1
"b2373"	3	1	1
"b2374"	3	1	1
"b2375"	3	1	1
"b2376"	3	1	1
"b2377"	3	1	1
"b2378"	3	1	1
"b2379"	3	1	1
"b2380"	3	1	1
"b2381"	3	1	1
"b2382"	3	1	1
"b2383"	3	1	1
"b2384"	3	1	1
"b2385"	3	1	1
"b2386"	3	1	1
"b2387"	3	1	1
"b2388"	3	1	1
"b2389"	3	1	1
"b2390"	3	1	1
"b2392"	3	1	1
"b2393"	3	1	1
"b2394"	3	1	1
"b2395"	3	1	1
"b2398"	3	1	1
"b2399"	3	1	1
"b2400"	3	1	1
"b2405"	3	1	1
"b2406"	3	1	1
"b2407"	3	1	1
"b2408"	3	1	1
"b2409"	3	1	1
"b2410"	3	1	1
"b2411"	3	1	1
"b2412"	3	1	1
"b2413"	3	1	1
"b2414"	3	1	1
"b2415"	3	1	1
"b2416"	3	1	1
"b2417"	3	1	1
"b2418"	3	1	1
"b2419"	3	1	1
"b2420"	3	1	1
"b2421"	3	1	1
"b2422"	3	1	1
"b2423"	3	1	1
"b2424"	3	1	1
"b2425"	3	1	1
"b2426"	3	1	1
"b2427"	3	1	1
"b2428"	3	1	1
"b2429"	3	1	1
"b2430"	3	1	1
"b2431"	3	1	1
"b2432"	3	1	1
"b2433"	3	1	1
"b2434"	3	1	1
"b2435"	3	1	1
"b2436"	3	1	1
"b2437"	3	1	1
"b2438"	3	1	1
"b2439"	3	1	1
"b2440"	3	1	1
"b2441"	3	1	1
"b2442"	3	1	1
"b2443"	3	1	1
"b2444"	3	1	1
"b2445"	3	1	1
"b2446"	3	1	1
"b2447"	3	1	1
"b2448"	3	1	1
"b2449"	3	1	1
"b2450"	3	1	1
"b2451"	3	1	1
"b2452"	3	1	1
"b2453"	3	1	1
"b2454"	3	1	1
"b2455"	3	1	1
"b2456"	3	1	1
"b2457"	3	1	1
"b2458"	3	1	1
"b2459"	3	1	1
"b2460"	3	1	1
"b2461"	3	1	1
"b2462"	3	1	1
"b2463"	3	1	1
"b2464"	3	1	1
"b2465"	3	1	1
"b2466"	3	1	1
