# From /Users/Daniela/Documents/CCG/GU_art_2/GO_levels/scripts/regulons_in_gos_v3.pl on Tue Oct  2 20:24:35 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
# /Users/Daniela/Documents/CCG/datasets/GOs/extended_GOs/go_uniq_levels_extended_no12.txt
Group name	GO ID	GO level	Genes in group	Genes in GO	Percentage	GO name
GO_0006048_6	GO:0006048	6	6	6	1.00	UDP-N-acetylglucosamine biosynthetic process
GO_0006048_6	GO:0009226	6	6	6	1.00	nucleotide-sugar biosynthetic process
GO_0006048_6	GO:0046349	6	6	6	1.00	amino sugar biosynthetic process
GO_0009298_7	GO:0009298	7	3	3	1.00	GDP-mannose biosynthetic process
GO_0006047_5	GO:0006040	5	7	7	1.00	amino sugar metabolic process
GO_0006047_5	GO:0006047	5	7	7	1.00	UDP-N-acetylglucosamine metabolic process
GO_0006047_5	GO:0009225	5	7	7	1.00	nucleotide-sugar metabolic process
GO_0019673_6	GO:0009226	6	4	4	1.00	nucleotide-sugar biosynthetic process
GO_0019673_6	GO:0019673	6	4	4	1.00	GDP-mannose metabolic process
GO_0015949_5	GO:0015949	5	24	24	1.00	nucleobase-containing small molecule interconversion
GO_0015950_6	GO:0006163	6	3	3	1.00	purine nucleotide metabolic process
GO_0015950_6	GO:0009117	6	3	3	1.00	nucleotide metabolic process
GO_0015950_6	GO:0015950	6	3	3	1.00	purine nucleotide interconversion
GO_0015951_7	GO:0009150	7	2	2	1.00	purine ribonucleotide metabolic process
GO_0015951_7	GO:0015951	7	2	2	1.00	purine ribonucleotide interconversion
GO_0006753_5	GO:0006753	5	109	109	1.00	nucleoside phosphate metabolic process
GO_0006753_5	GO:0006796	5	109	109	1.00	phosphate-containing compound metabolic process
GO_1901293_6	GO:1901293	6	75	75	1.00	nucleoside phosphate biosynthetic process
GO_0009124_7	GO:0009124	7	37	37	1.00	nucleoside monophosphate biosynthetic process
GO_0009157_8	GO:0009157	8	4	4	1.00	deoxyribonucleoside monophosphate biosynthetic process
GO_0009177_9	GO:0009177	9	3	3	1.00	pyrimidine deoxyribonucleoside monophosphate biosynthetic process
GO_0006226_9	GO:0006226	9	2	2	1.00	dUMP biosynthetic process
GO_0006226_9	GO:0009177	9	2	2	1.00	pyrimidine deoxyribonucleoside monophosphate biosynthetic process
GO_0009127_8	GO:0009168	9	30	30	1.00	purine ribonucleoside monophosphate biosynthetic process
GO_0009168_9	GO:0009168	9	30	30	1.00	purine ribonucleoside monophosphate biosynthetic process
GO_0006754_6	GO:0009168	9	22	22	1.00	purine ribonucleoside monophosphate biosynthetic process
GO_0006754_6	GO:0009206	9	22	22	1.00	purine ribonucleoside triphosphate biosynthetic process
GO_0015986_7	GO:0009168	9	4	4	1.00	purine ribonucleoside monophosphate biosynthetic process
GO_0015986_7	GO:0009206	9	4	4	1.00	purine ribonucleoside triphosphate biosynthetic process
GO_0015986_7	GO:0015985	9	4	4	1.00	energy coupled proton transport, down electrochemical gradient
GO_0006188_9	GO:0006188	9	4	4	1.00	IMP biosynthetic process
GO_0006188_9	GO:0009168	9	4	4	1.00	purine ribonucleoside monophosphate biosynthetic process
GO_0032264_7	GO:0006177	9	2	2	1.00	GMP biosynthetic process
GO_0032264_7	GO:0006188	9	2	2	1.00	IMP biosynthetic process
GO_0032264_7	GO:0009168	9	2	2	1.00	purine ribonucleoside monophosphate biosynthetic process
GO_0032264_7	GO:1901070	9	2	2	1.00	guanosine-containing compound biosynthetic process
GO_0006189_10	GO:0006189	10	2	2	1.00	'de novo' IMP biosynthetic process
GO_0009156_8	GO:0009156	8	33	33	1.00	ribonucleoside monophosphate biosynthetic process
GO_0009174_9	GO:0009174	9	2	2	1.00	pyrimidine ribonucleoside monophosphate biosynthetic process
GO_0009174_9	GO:0009224	9	2	2	1.00	CMP biosynthetic process
GO_0009130_8	GO:0009130	8	5	5	1.00	pyrimidine nucleoside monophosphate biosynthetic process
GO_0009165_7	GO:0009165	7	71	71	1.00	nucleotide biosynthetic process
GO_0009263_6	GO:0009165	7	9	9	1.00	nucleotide biosynthetic process
GO_0009265_7	GO:0009165	7	5	5	1.00	nucleotide biosynthetic process
GO_0009265_7	GO:0009265	7	5	5	1.00	2'-deoxyribonucleotide biosynthetic process
GO_0009221_8	GO:0009221	8	4	4	1.00	pyrimidine deoxyribonucleotide biosynthetic process
GO_0043173_5	GO:0009165	7	8	8	1.00	nucleotide biosynthetic process
GO_0019365_6	GO:0009435	9	4	4	1.00	NAD biosynthetic process
GO_0034355_7	GO:0009435	9	4	4	1.00	NAD biosynthetic process
GO_0032261_6	GO:0009168	9	3	3	1.00	purine ribonucleoside monophosphate biosynthetic process
GO_0009190_8	GO:0009152	8	2	2	1.00	purine ribonucleotide biosynthetic process
GO_0009190_8	GO:0009190	8	2	2	1.00	cyclic nucleotide biosynthetic process
GO_0009190_8	GO:0052652	8	2	2	1.00	cyclic purine nucleotide metabolic process
GO_0052652_8	GO:0009152	8	2	2	1.00	purine ribonucleotide biosynthetic process
GO_0052652_8	GO:0009190	8	2	2	1.00	cyclic nucleotide biosynthetic process
GO_0052652_8	GO:0052652	8	2	2	1.00	cyclic purine nucleotide metabolic process
GO_0009260_7	GO:0009165	7	44	44	1.00	nucleotide biosynthetic process
GO_0009260_7	GO:0009260	7	44	44	1.00	ribonucleotide biosynthetic process
GO_0009220_8	GO:0009220	8	6	6	1.00	pyrimidine ribonucleotide biosynthetic process
GO_0009152_8	GO:0009152	8	37	37	1.00	purine ribonucleotide biosynthetic process
GO_0015937_7	GO:0009152	8	4	4	1.00	purine ribonucleotide biosynthetic process
GO_0015937_7	GO:0034030	8	4	4	1.00	ribonucleoside bisphosphate biosynthetic process
GO_0006221_7	GO:0006221	7	13	13	1.00	pyrimidine nucleotide biosynthetic process
GO_0006221_7	GO:0009165	7	13	13	1.00	nucleotide biosynthetic process
GO_0019363_7	GO:0019359	8	28	28	1.00	nicotinamide nucleotide biosynthetic process
GO_0019359_8	GO:0019359	8	28	28	1.00	nicotinamide nucleotide biosynthetic process
GO_0019355_8	GO:0034627	10	5	5	1.00	'de novo' NAD biosynthetic process
GO_0034628_9	GO:0034627	10	5	5	1.00	'de novo' NAD biosynthetic process
GO_0009435_9	GO:0009435	9	9	9	1.00	NAD biosynthetic process
GO_0034627_10	GO:0034627	10	5	5	1.00	'de novo' NAD biosynthetic process
GO_0006164_7	GO:0006164	7	40	40	1.00	purine nucleotide biosynthetic process
GO_0006164_7	GO:0009165	7	40	40	1.00	nucleotide biosynthetic process
GO_0009133_7	GO:0009133	7	3	3	1.00	nucleoside diphosphate biosynthetic process
GO_0009133_7	GO:0009165	7	3	3	1.00	nucleotide biosynthetic process
GO_0009133_7	GO:0046939	7	3	3	1.00	nucleotide phosphorylation
GO_0009188_8	GO:0009188	8	2	2	1.00	ribonucleoside diphosphate biosynthetic process
GO_0009139_8	GO:0009139	8	2	2	1.00	pyrimidine nucleoside diphosphate biosynthetic process
GO_0033866_7	GO:0009152	8	4	4	1.00	purine ribonucleotide biosynthetic process
GO_0033866_7	GO:0034030	8	4	4	1.00	ribonucleoside bisphosphate biosynthetic process
GO_0034033_7	GO:0009152	8	4	4	1.00	purine ribonucleotide biosynthetic process
GO_0034033_7	GO:0034030	8	4	4	1.00	ribonucleoside bisphosphate biosynthetic process
GO_0034030_8	GO:0009152	8	4	4	1.00	purine ribonucleotide biosynthetic process
GO_0034030_8	GO:0034030	8	4	4	1.00	ribonucleoside bisphosphate biosynthetic process
GO_0009142_7	GO:0009142	7	28	28	1.00	nucleoside triphosphate biosynthetic process
GO_0009148_8	GO:0009148	8	2	2	1.00	pyrimidine nucleoside triphosphate biosynthetic process
GO_0009201_8	GO:0009201	8	24	24	1.00	ribonucleoside triphosphate biosynthetic process
GO_0009206_9	GO:0009206	9	23	23	1.00	purine ribonucleoside triphosphate biosynthetic process
GO_0009145_8	GO:0009206	9	23	23	1.00	purine ribonucleoside triphosphate biosynthetic process
GO_0033865_6	GO:0009150	7	7	7	1.00	purine ribonucleotide metabolic process
GO_0033865_6	GO:0033875	7	7	7	1.00	ribonucleoside bisphosphate metabolic process
GO_0033875_7	GO:0009150	7	7	7	1.00	purine ribonucleotide metabolic process
GO_0033875_7	GO:0033875	7	7	7	1.00	ribonucleoside bisphosphate metabolic process
GO_0015936_6	GO:0009152	8	4	4	1.00	purine ribonucleotide biosynthetic process
GO_0015936_6	GO:0034030	8	4	4	1.00	ribonucleoside bisphosphate biosynthetic process
GO_0034035_7	GO:0009150	7	3	3	1.00	purine ribonucleotide metabolic process
GO_0034035_7	GO:0033875	7	3	3	1.00	ribonucleoside bisphosphate metabolic process
GO_0034035_7	GO:0034035	7	3	3	1.00	purine ribonucleoside bisphosphate metabolic process
GO_0034032_6	GO:0009150	7	7	7	1.00	purine ribonucleotide metabolic process
GO_0034032_6	GO:0033875	7	7	7	1.00	ribonucleoside bisphosphate metabolic process
GO_0009141_6	GO:0009141	6	38	38	1.00	nucleoside triphosphate metabolic process
GO_0009200_7	GO:0009200	7	4	4	1.00	deoxyribonucleoside triphosphate metabolic process
GO_0009211_8	GO:0009211	8	3	3	1.00	pyrimidine deoxyribonucleoside triphosphate metabolic process
GO_0046075_8	GO:0009211	8	2	2	1.00	pyrimidine deoxyribonucleoside triphosphate metabolic process
GO_0046075_8	GO:0046075	8	2	2	1.00	dTTP metabolic process
GO_0046080_8	GO:0009213	9	2	2	1.00	pyrimidine deoxyribonucleoside triphosphate catabolic process
GO_0009215_8	GO:0009217	9	2	2	1.00	purine deoxyribonucleoside triphosphate catabolic process
GO_0046070_8	GO:0009217	9	2	2	1.00	purine deoxyribonucleoside triphosphate catabolic process
GO_0009144_7	GO:0009144	7	31	31	1.00	purine nucleoside triphosphate metabolic process
GO_0009205_8	GO:0009205	8	29	29	1.00	purine ribonucleoside triphosphate metabolic process
GO_0046034_5	GO:0009167	8	25	25	1.00	purine ribonucleoside monophosphate metabolic process
GO_0046034_5	GO:0009205	8	25	25	1.00	purine ribonucleoside triphosphate metabolic process
GO_0006757_5	GO:0009167	8	19	19	1.00	purine ribonucleoside monophosphate metabolic process
GO_0006757_5	GO:0009179	8	19	19	1.00	purine ribonucleoside diphosphate metabolic process
GO_0006757_5	GO:0009205	8	19	19	1.00	purine ribonucleoside triphosphate metabolic process
GO_0006757_5	GO:0046031	8	19	19	1.00	ADP metabolic process
GO_0009199_7	GO:0009199	7	31	31	1.00	ribonucleoside triphosphate metabolic process
GO_0009208_8	GO:0009208	8	2	2	1.00	pyrimidine ribonucleoside triphosphate metabolic process
GO_0009147_7	GO:0009147	7	4	4	1.00	pyrimidine nucleoside triphosphate metabolic process
GO_0009132_6	GO:0009117	6	25	25	1.00	nucleotide metabolic process
GO_0009132_6	GO:0009132	6	25	25	1.00	nucleoside diphosphate metabolic process
GO_0009185_7	GO:0009185	7	24	24	1.00	ribonucleoside diphosphate metabolic process
GO_0009179_8	GO:0009167	8	23	23	1.00	purine ribonucleoside monophosphate metabolic process
GO_0009179_8	GO:0009179	8	23	23	1.00	purine ribonucleoside diphosphate metabolic process
GO_0046031_8	GO:0009167	8	22	22	1.00	purine ribonucleoside monophosphate metabolic process
GO_0046031_8	GO:0009179	8	22	22	1.00	purine ribonucleoside diphosphate metabolic process
GO_0046031_8	GO:0046031	8	22	22	1.00	ADP metabolic process
GO_0009138_7	GO:0009139	8	2	2	1.00	pyrimidine nucleoside diphosphate biosynthetic process
GO_0006165_7	GO:0009167	8	19	19	1.00	purine ribonucleoside monophosphate metabolic process
GO_0006165_7	GO:0009179	8	19	19	1.00	purine ribonucleoside diphosphate metabolic process
GO_0006165_7	GO:0009205	8	19	19	1.00	purine ribonucleoside triphosphate metabolic process
GO_0006165_7	GO:0046031	8	19	19	1.00	ADP metabolic process
GO_0009135_7	GO:0009167	8	23	23	1.00	purine ribonucleoside monophosphate metabolic process
GO_0009135_7	GO:0009179	8	23	23	1.00	purine ribonucleoside diphosphate metabolic process
GO_0009123_6	GO:0009123	6	46	46	1.00	nucleoside monophosphate metabolic process
GO_0009162_7	GO:0009157	8	4	4	1.00	deoxyribonucleoside monophosphate biosynthetic process
GO_0009176_8	GO:0009177	9	3	3	1.00	pyrimidine deoxyribonucleoside monophosphate biosynthetic process
GO_0046078_8	GO:0006226	9	2	2	1.00	dUMP biosynthetic process
GO_0046078_8	GO:0009177	9	2	2	1.00	pyrimidine deoxyribonucleoside monophosphate biosynthetic process
GO_0009129_7	GO:0009129	7	10	10	1.00	pyrimidine nucleoside monophosphate metabolic process
GO_0009173_8	GO:0009173	8	7	7	1.00	pyrimidine ribonucleoside monophosphate metabolic process
GO_0009126_7	GO:0009167	8	34	34	1.00	purine ribonucleoside monophosphate metabolic process
GO_0009167_8	GO:0009167	8	34	34	1.00	purine ribonucleoside monophosphate metabolic process
GO_0046040_8	GO:0009168	9	5	5	1.00	purine ribonucleoside monophosphate biosynthetic process
GO_0009161_7	GO:0009161	7	42	42	1.00	ribonucleoside monophosphate metabolic process
GO_0009117_6	GO:0009117	6	104	104	1.00	nucleotide metabolic process
GO_0009187_7	GO:0009152	8	2	2	1.00	purine ribonucleotide biosynthetic process
GO_0009187_7	GO:0009190	8	2	2	1.00	cyclic nucleotide biosynthetic process
GO_0009187_7	GO:0052652	8	2	2	1.00	cyclic purine nucleotide metabolic process
GO_0019362_6	GO:0046496	7	38	38	1.00	nicotinamide nucleotide metabolic process
GO_0046496_7	GO:0046496	7	38	38	1.00	nicotinamide nucleotide metabolic process
GO_0006739_8	GO:0006739	8	9	9	1.00	NADP metabolic process
GO_0006098_6	GO:0006739	8	5	5	1.00	NADP metabolic process
GO_0019674_8	GO:0019674	8	10	10	1.00	NAD metabolic process
GO_0006220_6	GO:0006220	6	20	20	1.00	pyrimidine nucleotide metabolic process
GO_0006220_6	GO:0009117	6	20	20	1.00	nucleotide metabolic process
GO_0009219_7	GO:0009219	7	5	5	1.00	pyrimidine deoxyribonucleotide metabolic process
GO_0009218_7	GO:0009218	7	12	12	1.00	pyrimidine ribonucleotide metabolic process
GO_0009259_6	GO:0009117	6	61	61	1.00	nucleotide metabolic process
GO_0009259_6	GO:0009259	6	61	61	1.00	ribonucleotide metabolic process
GO_0009150_7	GO:0009150	7	48	48	1.00	purine ribonucleotide metabolic process
GO_0046939_7	GO:0046939	7	24	24	1.00	nucleotide phosphorylation
GO_0009262_5	GO:0009117	6	13	13	1.00	nucleotide metabolic process
GO_0009394_6	GO:0009117	6	7	7	1.00	nucleotide metabolic process
GO_0009394_6	GO:0009394	6	7	7	1.00	2'-deoxyribonucleotide metabolic process
GO_0009151_7	GO:0009217	9	2	2	1.00	purine deoxyribonucleoside triphosphate catabolic process
GO_0006163_6	GO:0006163	6	54	54	1.00	purine nucleotide metabolic process
GO_0006163_6	GO:0009117	6	54	54	1.00	nucleotide metabolic process
GO_0006082_4	GO:0006082	4	460	460	1.00	organic acid metabolic process
GO_1902776_5	GO:1902777	6	6	6	1.00	6-sulfoquinovose(1-) catabolic process
GO_0019694_5	GO:0046306	6	2	2	1.00	alkanesulfonate catabolic process
GO_0009439_5	GO:0009440	6	3	3	1.00	cyanate catabolic process
GO_0009440_6	GO:0009440	6	3	3	1.00	cyanate catabolic process
GO_0043436_5	GO:0043436	5	448	448	1.00	oxoacid metabolic process
GO_0042126_5	GO:0042126	5	4	4	1.00	nitrate metabolic process
GO_0042126_5	GO:0043436	5	4	4	1.00	oxoacid metabolic process
GO_0042128_5	GO:0051131	7	2	2	1.00	chaperone-mediated protein complex assembly
GO_0006797_5	GO:0006797	5	2	2	1.00	polyphosphate metabolic process
GO_0006797_5	GO:0043436	5	2	2	1.00	oxoacid metabolic process
GO_0019752_6	GO:0019752	6	440	440	1.00	carboxylic acid metabolic process
GO_0043648_7	GO:0043648	7	74	74	1.00	dicarboxylic acid metabolic process
GO_0046451_5	GO:0043648	7	12	12	1.00	dicarboxylic acid metabolic process
GO_0006105_5	GO:0043648	7	8	8	1.00	dicarboxylic acid metabolic process
GO_0046874_5	GO:0034627	10	2	2	1.00	'de novo' NAD biosynthetic process
GO_0046417_8	GO:0046417	8	7	7	1.00	chorismate metabolic process
GO_0019577_5	GO:0043648	7	5	5	1.00	dicarboxylic acid metabolic process
GO_0019577_5	GO:0043649	7	5	5	1.00	dicarboxylic acid catabolic process
GO_0019580_6	GO:0043648	7	4	4	1.00	dicarboxylic acid metabolic process
GO_0019580_6	GO:0043649	7	4	4	1.00	dicarboxylic acid catabolic process
GO_0019580_6	GO:0046392	7	4	4	1.00	galactarate catabolic process
GO_0019392_6	GO:0019394	7	4	4	1.00	glucarate catabolic process
GO_0019392_6	GO:0043648	7	4	4	1.00	dicarboxylic acid metabolic process
GO_0019392_6	GO:0043649	7	4	4	1.00	dicarboxylic acid catabolic process
GO_0042836_5	GO:0019394	7	4	4	1.00	glucarate catabolic process
GO_0042836_5	GO:0043648	7	4	4	1.00	dicarboxylic acid metabolic process
GO_0042836_5	GO:0043649	7	4	4	1.00	dicarboxylic acid catabolic process
GO_0046452_6	GO:0009257	8	2	2	1.00	10-formyltetrahydrofolate biosynthetic process
GO_0036103_6	GO:0043648	7	2	2	1.00	dicarboxylic acid metabolic process
GO_0036103_6	GO:0043650	7	2	2	1.00	dicarboxylic acid biosynthetic process
GO_0006531_7	GO:0006531	7	8	8	1.00	aspartate metabolic process
GO_0006531_7	GO:0043648	7	8	8	1.00	dicarboxylic acid metabolic process
GO_0006108_8	GO:0006108	8	5	5	1.00	malate metabolic process
GO_0006536_7	GO:0006536	7	15	15	1.00	glutamate metabolic process
GO_0006536_7	GO:0043648	7	15	15	1.00	dicarboxylic acid metabolic process
GO_0019676_3	GO:0006536	7	2	2	1.00	glutamate metabolic process
GO_0019676_3	GO:0006541	7	2	2	1.00	glutamine metabolic process
GO_0019676_3	GO:0009084	7	2	2	1.00	glutamine family amino acid biosynthetic process
GO_0019676_3	GO:0043648	7	2	2	1.00	dicarboxylic acid metabolic process
GO_0033526_7	GO:0019353	8	4	4	1.00	protoporphyrinogen IX biosynthetic process from glutamate
GO_0019353_8	GO:0019353	8	4	4	1.00	protoporphyrinogen IX biosynthetic process from glutamate
GO_0009256_7	GO:0009257	8	4	4	1.00	10-formyltetrahydrofolate biosynthetic process
GO_0006103_5	GO:0006090	8	3	3	1.00	pyruvate metabolic process
GO_0006520_4	GO:0019752	6	202	202	1.00	carboxylic acid metabolic process
GO_0009072_5	GO:0019752	6	24	24	1.00	carboxylic acid metabolic process
GO_0006558_5	GO:0019752	6	6	6	1.00	carboxylic acid metabolic process
GO_0006558_5	GO:1902221	6	6	6	1.00	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process
GO_0006568_6	GO:0006568	6	10	10	1.00	tryptophan metabolic process
GO_0006568_6	GO:0006576	6	10	10	1.00	cellular biogenic amine metabolic process
GO_0006568_6	GO:0006586	6	10	10	1.00	indolalkylamine metabolic process
GO_0006568_6	GO:0019752	6	10	10	1.00	carboxylic acid metabolic process
GO_0006570_6	GO:0006571	7	3	3	1.00	tyrosine biosynthetic process
GO_0006570_6	GO:0009095	7	3	3	1.00	aromatic amino acid family biosynthetic process, prephenate pathway
GO_0006570_6	GO:1902223	7	3	3	1.00	erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process
GO_1901605_5	GO:0019752	6	157	157	1.00	carboxylic acid metabolic process
GO_0046416_6	GO:0019752	6	8	8	1.00	carboxylic acid metabolic process
GO_0046416_6	GO:0046416	6	8	8	1.00	D-amino acid metabolic process
GO_0046436_7	GO:0046144	8	6	6	1.00	D-alanine family amino acid metabolic process
GO_0009066_6	GO:0009066	6	48	48	1.00	aspartate family amino acid metabolic process
GO_0009066_6	GO:0019752	6	48	48	1.00	carboxylic acid metabolic process
GO_0006566_7	GO:0006566	7	13	13	1.00	threonine metabolic process
GO_0006553_7	GO:0006553	7	14	14	1.00	lysine metabolic process
GO_0006555_6	GO:0006555	6	10	10	1.00	methionine metabolic process
GO_0006555_6	GO:0009066	6	10	10	1.00	aspartate family amino acid metabolic process
GO_0006555_6	GO:0019752	6	10	10	1.00	carboxylic acid metabolic process
GO_0006528_6	GO:0032787	7	4	4	1.00	monocarboxylic acid metabolic process
GO_0009078_6	GO:0006522	7	7	7	1.00	alanine metabolic process
GO_0006522_7	GO:0006522	7	7	7	1.00	alanine metabolic process
GO_0042851_8	GO:0042851	8	4	4	1.00	L-alanine metabolic process
GO_0042851_8	GO:0046144	8	4	4	1.00	D-alanine family amino acid metabolic process
GO_0046144_8	GO:0046144	8	6	6	1.00	D-alanine family amino acid metabolic process
GO_0006573_6	GO:0006573	6	14	14	1.00	valine metabolic process
GO_0006573_6	GO:0019752	6	14	14	1.00	carboxylic acid metabolic process
GO_0006573_6	GO:0046394	6	14	14	1.00	carboxylic acid biosynthetic process
GO_0006547_6	GO:0000105	6	8	8	1.00	histidine biosynthetic process
GO_0006547_6	GO:0006547	6	8	8	1.00	histidine metabolic process
GO_0006547_6	GO:0019752	6	8	8	1.00	carboxylic acid metabolic process
GO_0006547_6	GO:0046394	6	8	8	1.00	carboxylic acid biosynthetic process
GO_0006547_6	GO:1901607	6	8	8	1.00	alpha-amino acid biosynthetic process
GO_1902221_6	GO:0019752	6	6	6	1.00	carboxylic acid metabolic process
GO_1902221_6	GO:1902221	6	6	6	1.00	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process
GO_0009064_6	GO:0009064	6	46	46	1.00	glutamine family amino acid metabolic process
GO_0009064_6	GO:0019752	6	46	46	1.00	carboxylic acid metabolic process
GO_0006541_7	GO:0006541	7	12	12	1.00	glutamine metabolic process
GO_0006525_7	GO:0006525	7	21	21	1.00	arginine metabolic process
GO_0006560_5	GO:0009064	6	4	4	1.00	glutamine family amino acid metabolic process
GO_0006560_5	GO:0019752	6	4	4	1.00	carboxylic acid metabolic process
GO_0006591_6	GO:0006526	8	6	6	1.00	arginine biosynthetic process
GO_0006551_6	GO:0009098	7	7	7	1.00	leucine biosynthetic process
GO_0009069_6	GO:0009069	6	36	36	1.00	serine family amino acid metabolic process
GO_0009069_6	GO:0019752	6	36	36	1.00	carboxylic acid metabolic process
GO_0009092_7	GO:0009067	7	6	6	1.00	aspartate family amino acid biosynthetic process
GO_0009092_7	GO:0009092	7	6	6	1.00	homoserine metabolic process
GO_0016259_7	GO:0016259	7	4	4	1.00	selenocysteine metabolic process
GO_0006563_7	GO:0006563	7	12	12	1.00	L-serine metabolic process
GO_0006534_6	GO:0006534	6	13	13	1.00	cysteine metabolic process
GO_0006534_6	GO:0009069	6	13	13	1.00	serine family amino acid metabolic process
GO_0006534_6	GO:0019752	6	13	13	1.00	carboxylic acid metabolic process
GO_0046439_7	GO:0046439	7	2	2	1.00	L-cysteine metabolic process
GO_0006544_5	GO:0009069	6	6	6	1.00	serine family amino acid metabolic process
GO_0006544_5	GO:0019752	6	6	6	1.00	carboxylic acid metabolic process
GO_0006544_5	GO:0046395	6	6	6	1.00	carboxylic acid catabolic process
GO_0006544_5	GO:1901606	6	6	6	1.00	alpha-amino acid catabolic process
GO_0006549_6	GO:0009097	7	7	7	1.00	isoleucine biosynthetic process
GO_0050667_6	GO:0009067	7	3	3	1.00	aspartate family amino acid biosynthetic process
GO_0050667_6	GO:0009086	7	3	3	1.00	methionine biosynthetic process
GO_0000096_5	GO:0019752	6	21	21	1.00	carboxylic acid metabolic process
GO_0009448_5	GO:0032787	7	4	4	1.00	monocarboxylic acid metabolic process
GO_0009448_5	GO:0072329	7	4	4	1.00	monocarboxylic acid catabolic process
GO_0043038_5	GO:0019752	6	26	26	1.00	carboxylic acid metabolic process
GO_0043039_6	GO:0006399	8	25	25	1.00	tRNA metabolic process
GO_0006418_7	GO:0006399	8	25	25	1.00	tRNA metabolic process
GO_0006430_8	GO:0006399	8	2	2	1.00	tRNA metabolic process
GO_0006430_8	GO:0006430	8	2	2	1.00	lysyl-tRNA aminoacylation
GO_0006432_8	GO:0006399	8	2	2	1.00	tRNA metabolic process
GO_0006432_8	GO:0006432	8	2	2	1.00	phenylalanyl-tRNA aminoacylation
GO_0006424_8	GO:0006399	8	2	2	1.00	tRNA metabolic process
GO_0006424_8	GO:0006424	8	2	2	1.00	glutamyl-tRNA aminoacylation
GO_0009081_5	GO:0019752	6	22	22	1.00	carboxylic acid metabolic process
GO_0009081_5	GO:0046394	6	22	22	1.00	carboxylic acid biosynthetic process
GO_0032787_7	GO:0032787	7	203	203	1.00	monocarboxylic acid metabolic process
GO_0019520_5	GO:0032787	7	16	16	1.00	monocarboxylic acid metabolic process
GO_0019520_5	GO:0072329	7	16	16	1.00	monocarboxylic acid catabolic process
GO_0019583_6	GO:0019584	7	5	5	1.00	galactonate catabolic process
GO_0019583_6	GO:0032787	7	5	5	1.00	monocarboxylic acid metabolic process
GO_0019583_6	GO:0072329	7	5	5	1.00	monocarboxylic acid catabolic process
GO_0034192_7	GO:0034194	8	3	3	1.00	D-galactonate catabolic process
GO_0019521_6	GO:0032787	7	4	4	1.00	monocarboxylic acid metabolic process
GO_0019521_6	GO:0046177	7	4	4	1.00	D-gluconate catabolic process
GO_0019521_6	GO:0072329	7	4	4	1.00	monocarboxylic acid catabolic process
GO_0019523_6	GO:0032787	7	3	3	1.00	monocarboxylic acid metabolic process
GO_0019523_6	GO:0046183	7	3	3	1.00	L-idonate catabolic process
GO_0019523_6	GO:0072329	7	3	3	1.00	monocarboxylic acid catabolic process
GO_0046487_5	GO:0032787	7	11	11	1.00	monocarboxylic acid metabolic process
GO_0006097_5	GO:0032787	7	5	5	1.00	monocarboxylic acid metabolic process
GO_0006083_6	GO:0032787	7	6	6	1.00	monocarboxylic acid metabolic process
GO_0006089_5	GO:0032787	7	29	29	1.00	monocarboxylic acid metabolic process
GO_0019632_5	GO:0032787	7	4	4	1.00	monocarboxylic acid metabolic process
GO_0006090_8	GO:0006090	8	31	31	1.00	pyruvate metabolic process
GO_0019288_6	GO:0006090	8	4	4	1.00	pyruvate metabolic process
GO_0006631_5	GO:0032787	7	51	51	1.00	monocarboxylic acid metabolic process
GO_0009106_5	GO:0018205	8	2	2	1.00	peptidyl-lysine modification
GO_0001676_6	GO:0032787	7	3	3	1.00	monocarboxylic acid metabolic process
GO_0046459_6	GO:0032787	7	10	10	1.00	monocarboxylic acid metabolic process
GO_0019541_6	GO:0032787	7	8	8	1.00	monocarboxylic acid metabolic process
GO_0019679_7	GO:0019679	7	3	3	1.00	propionate metabolic process, methylcitrate cycle
GO_0019679_7	GO:0032787	7	3	3	1.00	monocarboxylic acid metabolic process
GO_0015942_6	GO:0032787	7	9	9	1.00	monocarboxylic acid metabolic process
GO_0018962_6	GO:0032787	7	5	5	1.00	monocarboxylic acid metabolic process
GO_0018962_6	GO:0072329	7	5	5	1.00	monocarboxylic acid catabolic process
GO_0072350_7	GO:0072350	7	18	18	1.00	tricarboxylic acid metabolic process
GO_0006101_6	GO:0072350	7	17	17	1.00	tricarboxylic acid metabolic process
GO_0006099_4	GO:0072350	7	17	17	1.00	tricarboxylic acid metabolic process
GO_0006054_6	GO:0006054	6	7	7	1.00	N-acetylneuraminate metabolic process
GO_0006054_6	GO:0019262	6	7	7	1.00	N-acetylneuraminate catabolic process
GO_0006054_6	GO:0019752	6	7	7	1.00	carboxylic acid metabolic process
GO_0006054_6	GO:0046348	6	7	7	1.00	amino sugar catabolic process
GO_0006054_6	GO:0046395	6	7	7	1.00	carboxylic acid catabolic process
GO_0006760_5	GO:0019752	6	16	16	1.00	carboxylic acid metabolic process
GO_0046653_6	GO:0019752	6	13	13	1.00	carboxylic acid metabolic process
GO_0046653_6	GO:0046394	6	13	13	1.00	carboxylic acid biosynthetic process
GO_0046653_6	GO:0046653	6	13	13	1.00	tetrahydrofolate metabolic process
